"","NS.1404.001.NEBNext_S05.3016","NS.1404.001.NEBNext_S02.2066","NS.1404.001.NEBNext_S04.3007","NS.1404.001.NEBNext_S01.1014","NS.1404.001.NEBNext_S03.3005","NS.1404.001.NEBNext_S09.3031","NS.1404.001.NEBNext_S08.3027","NS.1404.001.NEBNext_S10.3034","NS.1404.001.NEBNext_S06.3019","NS.1404.001.NEBNext_S07.3021","NS.1404.001.NEBNext_S13.3055","NS.1404.001.NEBNext_S12.3053","NS.1404.001.NEBNext_S14.3061","NS.1404.001.NEBNext_S11.3037-1","NS.1404.001.NEBNext_S15.3070-2","NS.1404.001.NEBNext_S19.4095","NS.1404.001.NEBNext_S16.4026","NS.1404.001.NEBNext_S20.4219","NS.1404.001.NEBNext_S17.4070-2","NS.1404.001.NEBNext_S18.4093","NS.1404.002.NEBNext_S45.6175","NS.1404.001.NEBNext_S24.5055-1","NS.1404.001.NEBNext_S21.4260","NS.1404.001.NEBNext_S22.4264","NS.1404.001.NEBNext_S25.5069","NS.1404.001.NEBNext_S23.5010","NS.1404.001.NEBNext_S26.5100","NS.1404.001.NEBNext_S28.5128","NS.1404.001.NEBNext_S27.5101","NS.1404.001.NEBNext_S30.5135","NS.1404.001.NEBNext_S29.5134","NS.1404.001.NEBNext_S31.5137","NS.1404.001.NEBNext_S35.5211","NS.1404.001.NEBNext_S34.5210","NS.1404.001.NEBNext_S32.5159","NS.1404.001.NEBNext_S33.5162","NS.1404.001.NEBNext_S38.6142","NS.1404.001.NEBNext_S40.6144","NS.1404.001.NEBNext_S37.6003","NS.1404.001.NEBNext_S39.6143","NS.1404.001.NEBNext_S36.5223","NS.1404.001.NEBNext_S42.6159","NS.1404.001.NEBNext_S43.6164","NS.1404.002.NEBNext_S01.6196","NS.1404.001.NEBNext_S41.6156","NS.1404.001.NEBNext_S44.6170","NS.1404.002.NEBNext_S03.6213","NS.1404.002.NEBNext_S02.6199","NS.1404.002.NEBNext_S04.6215","NS.1404.002.NEBNext_S05.7037","NS.1404.002.NEBNext_S06.7050","NS.1404.002.NEBNext_S08.7077","NS.1404.002.NEBNext_S07.7056","NS.1404.002.NEBNext_S10.7131","NS.1404.002.NEBNext_S09.7100","NS.1404.002.NEBNext_S11.7147","NS.1404.002.NEBNext_S12.7156","NS.1404.002.NEBNext_S15.7183","NS.1404.002.NEBNext_S16.7227","NS.1404.002.NEBNext_S13.7180","NS.1404.002.NEBNext_S14.7181","NS.1404.002.NEBNext_S20.7257","NS.1404.002.NEBNext_S17.7238","NS.1404.002.NEBNext_S18.7245","NS.1404.002.NEBNext_S19.7254","NS.1404.002.NEBNext_S21.7308","NS.1404.002.NEBNext_S24.7353","NS.1404.002.NEBNext_S25.7359","NS.1404.002.NEBNext_S23.7343","NS.1404.002.NEBNext_S22.7338","NS.1404.002.NEBNext_S26.7362","NS.1404.002.NEBNext_S27.7364","NS.1404.002.NEBNext_S28.7411","NS.1404.002.NEBNext_S30.7486","NS.1404.002.NEBNext_S31.7495","NS.1404.002.NEBNext_S29.7455","NS.1404.002.NEBNext_S32.Bio1","NS.1404.002.NEBNext_S40.7288","NS.1404.002.NEBNext_S39.7117","NS.1404.002.NEBNext_S37.5129","NS.1404.002.NEBNext_S38.6147","NS.1404.002.NEBNext_S46.6181","NS.1404.002.NEBNext_S48.6189"
"hsa-miR-30b-3p",14.6049973189171,6.02790375403714,14.7996522185853,9.85678300032278,15.2699335710671,13.3625072768017,10.0214718771949,9.25562967061856,19.154899249999,14.619072737067,14.2931352991788,18.208260232751,20.4826479448329,6.6310502180331,5.59496969577306,12.7593204111703,21.8135014284127,5.55374658764109,14.3519039252856,20.1915947555989,9.42686775694113,7.60443322486537,14.6103316307509,13.7978572374686,9.39145028906743,1.38855738819664,7.64445683078804,10.9168921292671,18.3121247793905,7.88562160337717,16.2105682281288,23.7869787283323,22.5882619510488,22.5951501867524,20.473844591162,23.9601160307688,9.47105109890926,14.6772647740927,25.4704536584685,29.399283008598,9.60728046002288,12.1637565368316,28.49877246647,7.46445349670515,9.5547330913487,8.78729436410135,12.2283136696102,8.86163893525256,15.8122636920435,9.65391494986965,17.6955571708193,23.4364287293496,11.001295262788,20.1119233766183,23.2312689615498,19.5973623586861,10.3744923693557,19.6455089739597,12.4716753714344,16.0276789996625,10.5811107276712,14.101975178044,9.90054733882001,17.4313343440602,14.2134208740422,17.6220461491226,12.9554128696312,15.515419634889,10.8821534784314,15.2110081515545,18.5988380781264,10.7697550978835,13.4998601215393,15.4792489986226,6.7344306021007,22.6503106593064,6.26466684503102,25.692506388577,13.968514111009,13.5035412749491,24.0816414235795,7.0350211473178,15.6575641483103
"hsa-miR-30b-5p",224.332758818566,176.818510118423,553.929840181336,214.877869407037,164.915282567525,194.710820319111,147.816710188624,175.856963741753,203.041932049989,404.717487352487,851.235613373312,216.737033093068,284.895012323585,48.6277015989094,155.133250655526,250.278977296034,258.126433569551,196.232379429985,125.579159346249,43.489588704367,152.924743612601,28.8968462544884,221.590029733055,408.761520660008,232.024065965195,138.855738819664,398.467312304826,57.7035726832687,134.288915048864,181.369296877675,181.35573205219,194.432695692455,230.185145596402,128.618547216898,302.484542669425,423.909745159756,17.5890948979743,133.563109444244,278.868813132462,276.843248330965,114.486758815273,253.701207768201,83.3041041327585,319.312732914609,210.204128009672,83.4792964589628,83.1525329533496,110.770486690657,260.902350918717,146.417710073023,100.465098776264,1122.43753307349,127.89005742991,479.424768058848,124.690280344645,262.931278312371,107.735113066386,133.589461022926,368.805257412418,51.5175396417722,496.254093127779,144.816437405298,207.91149411522,544.244994520101,585.334514176465,112.781095354385,413.576641607459,429.690927110675,87.0572278274508,158.629085009068,189.97384608372,58.1566775285707,59.6243822034651,116.094367489669,150.851245487056,205.664820786502,42.2865012039594,625.18432212204,91.0540179087995,120.406576368296,112.380993310038,116.957226574158,182.671581730286
"hsa-miR-30c-1-3p",6.42619882032352,3.01395187701857,10.5711801561324,3.94271320012911,0,6.68125363840086,3.75805195394808,3.36568351658857,3.8309798499998,5.38597416628786,7.94063072176597,7.04835879977458,13.03441232853,6.6310502180331,2.54316804353321,3.92594474189857,3.63558357140212,3.70249772509406,5.38196397198212,3.10639919316907,4.18971900308495,1.52088664497307,6.08763817947954,3.44946430936716,7.1816972798751,1.85140985092886,6.68889972693953,2.33933402770008,3.05202079656508,7.00944142522415,8.10528411406438,3.79212704364718,6.45378912887107,1.73808847590403,4.62312619800431,3.68617169704136,11.5005620486755,8.80635886445562,13.7148596622522,11.0247311282242,8.00606705001907,0,13.1532795999092,4.97630233113676,6.82480935096336,4.39364718205067,4.89132546784409,4.43081946762628,11.4199682220314,1.60898582497827,3.99577097405597,11.7182143646748,5.50064763139398,8.1534824499804,6.16339788775811,4.89934058967152,4.78822724739493,4.71492215375033,12.4716753714344,8.01383949983123,6.34866643660272,2.169534642776,7.07181952772858,8.71566717203009,0,8.8110230745613,8.96913198666778,8.18869369619139,4.08080755441176,7.96767093652854,3.98546530245566,2.15395101957669,3.37496503038481,9.28754939917356,2.69377224084028,5.43607455823354,4.69850013377327,10.2770025554308,4.39749518309543,9.00236084996607,7.49206622066919,2.63813293024417,7.30686326921145
"hsa-miR-30c-2-3p",49.0727909915614,44.2046275296057,92.3216400302227,65.0547678021304,30.5398671421342,92.5830861321262,26.3063636776365,32.8154142867385,95.7744962499951,93.1004105886901,84.1706856507193,52.2753277649948,129.723436983942,22.103500726777,24.4144132179188,54.9632263865799,105.431923570662,49.9837192887698,57.4076157011426,27.9575927385216,54.4663470401043,31.9386195444345,80.3568239691299,96.5850006622804,76.2364788171356,22.6797706738785,43.9556267770312,24.1731182862342,62.5664263295842,48.1899097984161,55.7238282841926,38.955486902921,75.2942065034959,88.6425122711056,66.7051065712051,108.74206506272,26.3836423469615,38.160888412641,73.799006754024,89.4228191511523,48.8370090051163,34.7535901052331,96.4573837326678,38.1516512053819,110.561911485606,42.4719227598232,59.9187369810901,45.4158995431694,64.1275138621763,40.2246456244569,82.769541605445,82.0275005527235,45.3803429590003,104.364575359749,39.8250325055139,37.5616111874816,36.7097422300278,58.1507065629207,62.3583768571722,51.5175396417722,86.7651079669038,43.39069285552,48.0883727885543,93.9355239652132,49.1009084739639,46.6984222951749,36.873098167412,83.1798885981547,28.5656528808823,70.2603709857517,73.0668638783538,36.6171673328038,13.4998601215393,43.3418971961433,14.8157473246215,56.17277043508,12.529333690062,80.5031866842078,73.2053609891768,52.8888699935506,69.0340387475946,42.2101268839068,50.1042052745928
"hsa-miR-30c-5p",1296.33956202708,800.706548661267,2530.74052937809,1318.83756544319,1268.93147975568,1763.85096053783,1187.54441744759,483.817005509607,2347.11365476655,1648.10809488408,1703.52997750953,1625.82142981467,3766.94516294518,733.836224128997,500.495470967335,1184.65382586789,2679.42509212336,1286.61795947019,1137.38838607889,1087.23971760917,1076.75778379283,1189.33335636894,2007.70307159235,1950.67206694713,1699.85250232121,825.265941051539,1313.89101779169,696.341762245392,2076.90015206254,1573.61959996282,1572.42511812849,1808.8445998197,1029.37936605494,2485.46652054276,1923.88094496951,1725.12835421536,475.582065895229,1043.55352543799,2853.99698685916,2765.98254305893,1019.17233546743,1030.44394662016,2264.55630445104,1254.02818744646,1969.63997868803,751.313668130665,1111.55371256757,1387.95419823393,2165.40166671595,632.331429216462,1181.60655947084,2635.76121674006,1273.39992666771,2120.99256798824,1268.71174981851,1223.20203388799,976.000320594001,1167.72905341216,762.553865567706,1121.93752997637,1971.26092856514,801.100666845039,1401.6346303958,1435.17986099429,631.851164309694,997.407812040339,984.611378091974,1819.18295219073,1277.29276453088,2028.13442020726,2449.73267257608,898.197575163481,710.992633067734,2010.75444492108,821.600533456285,1455.05595675385,460.45301310978,1320.59482837286,1118.25715744244,1820.72748190564,1248.4993209158,860.031335259601,908.138720601995
"hsa-miR-30d-3p",0,0,2.81898137496863,1.97135660006456,0,1.90892961097167,0,0.841420879147142,2.55398656666653,0,1.05875076290213,2.34945293325819,3.72411780815144,0,0,0,1.81779178570106,0,0,0,1.04742975077124,1.52088664497307,0,1.72473215468358,0.552438252298084,0.462852462732215,0,0.779778009233361,1.52601039828254,3.50472071261208,3.03948154277414,0.689477644299487,1.07563152147851,0,0,1.84308584852068,0.67650364992209,1.46772647740927,5.22470844276276,3.67491037607475,1.60121341000381,1.73767950526165,6.57663979995462,1.65876744371225,2.72992374038534,0,1.22283136696102,3.32311460071971,0.878459094002415,0,2.28329769946055,7.53313780586236,0,2.7178274833268,1.89643011931019,3.26622705978101,0,0,0,4.57933685704642,0,2.169534642776,1.41436390554572,2.9052223906767,1.29212917036747,0.88110230745613,0,1.29295163624075,1.36026918480392,0.724333721502594,2.65697686830378,0,0,0,0,2.71803727911677,0,0.856416879619232,1.03470474896363,0,1.60544276157197,0,0
"hsa-miR-30d-5p",3484.16816040086,2464.40798477552,4021.9816767365,1827.44756825984,2551.60589972531,1834.48135614378,2788.47454982947,1055.14178245052,3252.50189264983,2823.78931289663,2707.7550761222,3834.30718707737,6149.13918755939,1695.3385057438,896.212418541102,1809.86052601524,2908.4668571217,2900.90696761119,1929.43408395559,2250.58621545099,1310.33461821482,1942.17224563062,3124.1759137089,3390.82341610791,1870.00348402902,1558.8870944821,2375.51496016738,1873.02677817853,4472.73647736613,2103.7086077454,3220.83727482633,4052.74959319239,1947.96868539759,4018.46055629012,3511.59457068413,2257.78016443783,1130.43759901981,2316.07238135183,5092.13146602765,3380.91754598877,2255.30908799037,1322.37410350412,5559.45284422831,1088.9808267971,2323.16510306793,2119.20249080911,1842.80687001026,3207.91329456143,3243.27097505692,1148.81587903449,2962.57876505007,5501.70164421481,2461.5398150488,3026.02911993606,3017.22031982251,2201.4370382924,2627.93872094525,2795.16301681498,1895.69465645803,2470.55223437654,2503.49079816701,2394.08147830332,2193.67841750141,3009.81039674106,1762.46418838123,2045.91955791313,1593.51578296464,3614.23080717163,2780.39021373921,2770.57648474742,3877.85773928936,2067.79297879363,1662.73277163625,4225.83497662397,1516.59377159308,2994.37106916031,877.053358304343,3044.56200704637,1905.92614759101,3139.57334642567,2227.28425788751,2358.49083963829,1873.68850974779
"hsa-miR-30e-3p",370.382732007737,171.795256990059,1024.6997298011,392.299963412847,284.020764421848,766.435238805127,300.644156315846,183.429751654077,776.411916266627,460.885503658061,510.847243100278,453.444416118831,777.099249300934,340.393911192366,237.023261657295,369.038805738465,648.951667495279,242.513600993661,450.290985655837,142.894362885777,264.999726945123,313.302648864453,596.588541588994,553.639021653429,357.427549236861,334.179478092659,303.867159023825,153.616267818972,610.404159313017,513.441584397669,585.606777241151,351.633598592738,475.429132493502,797.78261043995,347.394911450038,466.300719675732,215.804664325147,371.334798784545,1081.51464765189,780.305969853205,272.206279700648,505.664736031141,692.739392261887,296.089988702637,529.605205634757,202.107770374331,492.801040885292,530.590631248247,628.098252211727,281.572519371198,303.678594028253,732.388397792174,248.904305320577,606.619094278542,470.788777118754,293.960435380291,248.987816864537,271.108023840644,188.856798481722,303.381066779325,459.22020558093,301.02293168517,493.613003035455,551.023846765013,174.437437999609,315.434626069295,338.833875051894,675.782721875163,295.178413102451,347.680186321245,632.360494656299,206.779297879363,166.498274832318,377.693675566391,204.726690303861,560.821691924427,148.785837569487,509.568043373443,301.099081948416,344.340302511202,550.666867219185,253.260761303441,300.625231647557
"hsa-miR-30e-5p",19.2785964609706,7.03255437971,164.205665091923,23.6562792007747,13.7429402139604,29.588408970061,11.2741558618442,10.9384714289128,52.356724616664,66.1705397572508,39.1737782273788,25.2566190325256,85.0340232861246,6.6310502180331,6.61223691318634,40.2409336044603,38.1736274997223,22.2149863505643,14.3519039252856,10.8723971760917,12.5691570092548,4.56265993491922,29.2206632615018,37.9441074030387,34.8036098947793,11.1084591055732,21.9778133885156,3.11911203693345,36.624249558781,27.1615855227436,36.4737785132897,29.3027998827282,15.0588413006992,55.618831228929,14.5298251937278,60.8218330011824,6.08853284929881,8.80635886445562,98.6163718571471,55.1236556411212,16.81274080504,20.8521540631398,67.9586112661977,31.5165814305328,39.5838942355875,13.180941546152,18.3424705044153,28.8003265395708,51.8290865461425,14.4808724248045,12.558137347033,174.099184846597,23.3777524334244,71.7506455598275,18.4901936632743,16.3311352989051,15.1627196167506,18.0738682560429,17.8166791020492,4.57933685704642,34.917665401315,7.05098758902201,38.1878254497343,43.5783358601505,11.6291625333072,14.9787392267542,13.9519830903721,30.1688715122841,16.323230217647,25.3516802525908,35.869187722101,6.46185305873008,15.7498368084625,37.1501975966942,22.8970640471424,26.2743603647955,4.69850013377327,31.6874245459116,19.4007140430681,22.5059021249152,23.0113462491982,8.79377643414725,9.39453848898616
"hsa-miR-3127-3p",2.33679957102673,1.00465062567286,1.40949068748432,0,0,0.954464805485837,1.25268398464936,0.841420879147142,2.55398656666653,0.769424880898265,3.70562767015745,0.587363233314548,3.10343150679287,2.2103500726777,1.01726721741328,0.981486185474642,1.81779178570106,0,1.79398799066071,3.10639919316907,0,7.60443322486537,2.43505527179181,1.72473215468358,2.76219126149042,1.38855738819664,1.91111420769701,0.779778009233361,3.05202079656508,0.876180178153019,3.03948154277414,5.5158211543959,2.15126304295702,0,1.98133979914471,0,4.05902189953254,0,0.653088555345345,1.22497012535825,4.00303352500953,5.21303851578496,2.19221326665154,0,0,1.46454906068356,2.44566273392205,2.21540973381314,3.51383637600966,3.21797164995655,0.570824424865138,0.837015311762484,1.37516190784849,2.7178274833268,6.16339788775811,0,0,0.785820358958388,0,2.28966842852321,1.05811107276712,0.542383660694,1.41436390554572,1.9368149271178,0,0,0.996570220740864,0.430983878746915,2.72053836960784,2.89733488601038,1.32848843415189,10.7697550978835,0,7.7396244993113,2.69377224084028,0.906012426372257,4.69850013377327,0.856416879619232,3.62146662137271,7.87706574372031,1.07029517438131,2.63813293024417,0
"hsa-miR-3148",8.76299839135025,1.00465062567286,3.52372671871079,3.94271320012911,0,1.90892961097167,6.2634199232468,3.36568351658857,10.2159462666661,3.07769952359306,10.0581322475702,1.1747264666291,2.48274520543429,2.2103500726777,1.52590082611992,0.981486185474642,5.45337535710318,1.85124886254703,0.896993995330353,0,1.04742975077124,1.52088664497307,1.21752763589591,0,3.31462951378851,12.0341640310376,0.955557103848505,1.55955601846672,4.57803119484762,1.75236035630604,3.03948154277414,1.37895528859897,2.15126304295702,1.73808847590403,1.98133979914471,9.2154292426034,0.67650364992209,0,5.8777969981081,12.2497012535825,0.800606705001907,8.68839752630826,8.76885306660616,1.65876744371225,8.18977122115603,0,3.66849410088307,1.10770486690657,21.083018256058,1.60898582497827,1.14164884973028,5.85910718233739,2.75032381569699,71.7506455598275,6.63750541758565,1.63311352989051,3.19215149826329,3.14328143583355,14.2533432816394,3.43450264278481,3.17433321830136,1.084767321388,1.41436390554572,3.8736298542356,6.46064585183736,10.5732276894736,4.98285110370432,5.17180654496299,13.6026918480392,2.89733488601038,3.98546530245566,0,0,9.28754939917356,1.34688612042014,7.24809941097806,0,3.42566751847693,3.3627904341318,2.25059021249152,3.74603311033459,1.75875528682945,2.0876752197747
"hsa-miR-3150a-5p",1.75259967827005,0,0,0,0,0.954464805485837,3.75805195394808,0.841420879147142,1.27699328333327,2.3082746426948,0.529375381451065,0,0,0,0,0,3.63558357140212,1.85124886254703,0,0,0,1.52088664497307,0,0,0,3.70281970185772,0,0.779778009233361,0,0,1.01316051425805,1.03421646644923,0,0,0,0,0,1.46772647740927,0,3.67491037607475,0,0,2.19221326665154,0,0,0,0,0,0,0,0.570824424865138,0.837015311762484,0,1.63069648999608,0,0,2.39411362369747,1.57164071791678,0,1.1448342142616,1.05811107276712,0,0,0.968407463558899,0,1.76220461491226,0.996570220740864,0.430983878746915,6.8013459240196,0.724333721502594,0,0,0,6.19169959944904,0,3.62404970548903,0,0,0.258676187240908,2.25059021249152,4.28118069752525,0,0
"hsa-miR-3157-3p",0.584199892756683,0,5.63796274993727,0,0,0,0,0,0,0,0.529375381451065,0,1.86205890407572,0,0,0.981486185474642,3.63558357140212,0,0,1.55319959658453,0,0,0,0,1.10487650459617,0.925704925464429,0,0,1.52601039828254,1.75236035630604,1.01316051425805,0.344738822149744,0,3.47617695180806,0.660446599714902,0,0,0,3.26544277672672,1.22497012535825,0,0,0,0,0,0,0,1.10770486690657,0.878459094002415,0,0,2.51104593528745,0,2.17426198666144,0.474107529827547,0,0.798037874565823,0.785820358958388,0,1.1448342142616,1.05811107276712,0,0,0.968407463558899,0,0.88110230745613,0.996570220740864,1.29295163624075,1.36026918480392,0.724333721502594,0,0,0,0,1.34688612042014,2.71803727911677,0,0,0.258676187240908,0,0.535147587190656,0,0
"hsa-miR-3158-3p",14.6049973189171,21.09766313913,9.86643481239021,7.88542640025823,6.10797342842684,25.7705497481176,8.76878789254552,17.66983846209,20.4318925333323,30.7769952359306,13.2343845362766,17.6208969994364,39.7239232869487,30.9449010174878,9.15540495671955,42.2039059754096,34.5380439283202,22.2149863505643,48.4376757478391,12.4255967726763,16.7588760123398,28.8968462544884,10.9577487230632,15.5225893921522,26.5170361103081,12.4970164937698,15.2889136615761,18.7146722216007,15.2601039828254,28.9139458790496,1.01316051425805,12.065858775241,10.7563152147851,20.8570617108484,8.58580579629372,3.68617169704136,9.47105109890926,7.33863238704635,18.939568105015,22.0494622564485,21.6163810350515,1.73767950526165,32.8831989997731,13.270139549698,13.6496187019267,11.7163924854685,20.7881332383374,52.0621287446088,12.2984273160338,9.65391494986965,21.6913281448752,15.9032909234872,6.87580953924247,22.2861853632798,11.8526882456887,17.9642488287956,28.7293634843696,6.2865628716671,3.56333582040984,11.448342142616,13.7554439459726,5.42383660694,5.65745562218286,8.71566717203009,7.75277502220483,10.5732276894736,7.97256176592692,6.46475818120373,13.6026918480392,22.4543453665804,9.29941903906321,32.3092652936504,6.74993006076963,51.0815216954546,18.856405685882,9.96613669009483,18.7940005350931,8.56416879619232,19.659390230309,23.6311972311609,17.124722790101,28.1400845892712,6.2630256593241
"hsa-miR-3168",1.16839978551337,5.02325312836429,2.81898137496863,0,4.58098007132013,4.77232402742919,2.50536796929872,2.52426263744143,0,4.61654928538959,1.58812614435319,2.34945293325819,1.86205890407572,6.6310502180331,4.06906886965313,8.83337566927177,5.45337535710318,7.40499545018812,3.58797598132141,9.31919757950721,1.04742975077124,10.6462065148115,1.21752763589591,1.72473215468358,2.20975300919234,1.85140985092886,1.91111420769701,10.9168921292671,6.10404159313017,3.50472071261208,5.06580257129024,4.82634351009641,2.15126304295702,3.47617695180806,7.26491259686392,5.52925754556204,29.0896569466499,4.40317943222781,3.91853133207207,2.4499402507165,13.6103139850324,5.21303851578496,4.38442653330308,2.48815116556838,6.82480935096336,2.92909812136712,13.4511450365713,11.0770486690657,4.39229547001208,4.82695747493482,2.85412212432569,2.51104593528745,9.62613335493946,5.4356549666536,7.58572047724075,1.63311352989051,5.58626512196076,6.2865628716671,5.34500373061476,3.43450264278481,1.05811107276712,3.796685624858,4.24309171663715,1.9368149271178,5.16851668146989,1.76220461491226,0,1.72393551498766,1.36026918480392,5.79466977202076,7.97093060491133,10.7697550978835,8.99990674769284,13.9313240987603,5.38754448168056,4.53006213186129,6.26466684503102,0,4.39749518309543,9.00236084996607,3.21088552314394,0.879377643414725,1.04383760988735
"hsa-miR-3173-5p",6.42619882032352,5.02325312836429,1.40949068748432,3.94271320012911,4.58098007132013,0.954464805485837,3.75805195394808,0,0,0.769424880898265,1.58812614435319,7.04835879977458,3.72411780815144,2.2103500726777,2.54316804353321,0,5.45337535710318,1.85124886254703,3.58797598132141,3.10639919316907,1.04742975077124,6.0835465798923,2.43505527179181,0,0.552438252298084,1.38855738819664,3.82222841539402,2.33933402770008,1.52601039828254,0.876180178153019,0,8.96320937589333,2.15126304295702,3.47617695180806,3.96267959828941,0,2.02951094976627,1.46772647740927,1.95926566603603,1.22497012535825,2.40182011500572,0,0,0,1.36496187019267,2.92909812136712,0,4.43081946762628,2.63537728200725,3.21797164995655,3.42494654919083,2.51104593528745,1.37516190784849,0.54356549666536,4.26696776844792,0,3.99018937282911,3.92910179479194,3.56333582040984,3.43450264278481,1.05811107276712,2.169534642776,2.82872781109143,2.9052223906767,2.58425834073494,3.52440922982452,1.99314044148173,2.15491939373458,6.8013459240196,4.34600232901557,1.32848843415189,2.15395101957669,0,7.7396244993113,1.34688612042014,3.62404970548903,6.26466684503102,5.99491815733463,4.39749518309543,6.75177063747455,5.35147587190656,6.15564350390307,3.13151282966205
"hsa-miR-32-3p",0.584199892756683,0,0,3.94271320012911,0,0.954464805485837,0,0,0,3.84712440449133,0.529375381451065,0.587363233314548,4.34480410951002,0,1.01726721741328,0.981486185474642,0,0,0,0,0,0,0,0,0.552438252298084,0,0,0,0,0.876180178153019,0,0,0,0,0,0,0,0,2.61235422138138,0,0,0,0,0.829383721856127,0,0,0,0,0,0,0,0.837015311762484,0,3.26139297999216,0,0,0,1.57164071791678,0,0,0,0,0,0,0,0,0,0,0,0,1.32848843415189,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-320a-3p",317.804741659636,247.144053915523,97.2548574364178,360.758257811814,291.655731207382,109.763452630871,320.687100070236,355.921031879241,125.14534176666,85.4061617797074,139.755100703081,338.908585622494,65.7927479440088,163.56590537815,231.936925570229,180.593458127334,238.130723926839,292.497320282431,296.905012454347,329.278314475921,152.924743612601,229.653883390934,256.898331174036,101.759197126331,99.9913236659533,284.654264580312,395.600640993281,318.149427767211,325.040214834181,148.950630286013,334.342969705156,287.512177672886,217.277567338659,179.023113018115,300.50320287028,105.055893365679,456.63996369741,202.546253882479,67.2681212005705,74.7231776468532,313.837828360747,281.504079852388,164.415994998866,248.815116556838,151.510767591387,199.178672252964,167.52789727366,197.17146630937,336.449833002925,218.822072197045,173.530625159002,69.4722708762862,330.038857883639,208.729150719498,263.603786584116,298.859775969963,478.822724739493,209.81403584189,115.80841416332,318.263911564726,227.493880644931,161.087947226118,192.353491154217,198.523530029574,208.032796429163,186.7936891807,180.379209954096,218.508826524686,198.599300981372,179.634762932643,81.0377944832651,215.395101957669,137.248577902316,371.501975966942,192.60471522008,283.581889454517,109.631669788043,197.832299192043,242.638263631971,343.215007404956,248.308480456464,291.953377613689,284.967667499247
"hsa-miR-320b",16.3575969971871,12.0558075080743,4.22847206245295,21.6849226007101,12.2159468568537,8.59018324937254,12.5268398464936,12.6213131872071,2.55398656666653,3.07769952359306,10.0581322475702,15.2714440661783,4.34480410951002,8.84140029071081,9.15540495671955,9.81486185474642,12.7245424999074,18.5124886254703,14.3519039252856,10.8723971760917,7.33200825539866,9.12531986983844,13.392803994855,1.72473215468358,3.31462951378851,11.5713115683054,25.8000418039096,19.494450230834,12.2080831862603,11.3903423159892,19.2500497709029,16.8922022853374,17.2101043436562,5.21426542771209,16.5111649928725,7.37234339408272,23.001124097351,8.80635886445562,1.95926566603603,1.22497012535825,19.2145609200458,12.1637565368316,6.57663979995462,9.1232209404174,2.72992374038534,13.180941546152,6.11415683480512,11.0770486690657,10.541509128029,4.82695747493482,10.2748396475725,4.18507655881242,11.001295262788,8.69704794664576,16.5937635439641,21.2304758885766,22.345060487843,10.215664666459,5.34500373061476,18.3173474281857,12.6973328732054,9.76290589249201,9.90054733882001,8.71566717203009,14.2134208740422,7.04881845964904,11.9588426488904,17.6703390286235,12.2424226632353,7.96767093652854,3.98546530245566,21.5395101957669,7.87491840423123,27.8626481975207,9.42820284294098,18.1202485274451,7.83083355628878,8.56416879619232,13.4511617365272,22.5059021249152,12.3083945053851,14.0700422946356,17.745239368085
"hsa-miR-320c",2.92099946378342,1.00465062567286,0,0,1.52699335710671,1.90892961097167,0,1.68284175829428,1.27699328333327,0.769424880898265,2.11750152580426,3.52417939988729,1.24137260271715,0,4.06906886965313,0.981486185474642,1.81779178570106,0,1.79398799066071,3.10639919316907,0,0,3.65258290768772,0,0.552438252298084,0.462852462732215,6.68889972693953,0.779778009233361,4.57803119484762,0.876180178153019,5.06580257129024,2.75791057719795,2.15126304295702,0,2.64178639885961,0,1.35300729984418,0,0,1.22497012535825,1.60121341000381,6.95071802104661,0,4.14691860928064,1.36496187019267,0,0,0,2.63537728200725,1.60898582497827,0.570824424865138,0,1.37516190784849,1.63069648999608,0.948215059655093,1.63311352989051,3.19215149826329,2.35746107687516,0,2.28966842852321,3.17433321830136,0.542383660694,2.82872781109143,1.9368149271178,0,0.88110230745613,2.98971066222259,0.430983878746915,0,1.44866744300519,2.65697686830378,2.15395101957669,2.24997668692321,0,4.04065836126042,6.3420869846058,0,0,3.10411424689089,1.12529510624576,1.60544276157197,2.63813293024417,2.0876752197747
"hsa-miR-323a-3p",0,2.00930125134571,0.704745343742158,3.94271320012911,0,0,1.25268398464936,10.9384714289128,5.10797313333307,1.53884976179653,2.11750152580426,0,3.72411780815144,0,2.54316804353321,0.981486185474642,0,0,0.896993995330353,0,3.14228925231371,1.52088664497307,7.30516581537544,1.72473215468358,2.20975300919234,0.925704925464429,0.955557103848505,0,1.52601039828254,0,1.01316051425805,2.75791057719795,0,1.73808847590403,0,0,0,0,0,3.67491037607475,2.40182011500572,0,4.38442653330308,1.65876744371225,0,0,1.22283136696102,0,0,0,1.14164884973028,2.51104593528745,0,8.1534824499804,0.948215059655093,0,2.39411362369747,2.35746107687516,0,2.28966842852321,0,0.542383660694,0,0,0,0.88110230745613,1.99314044148173,0.430983878746915,2.72053836960784,2.17300116450778,2.65697686830378,0,0,3.09584979972452,0,0.906012426372257,0,0.856416879619232,1.29338093620454,2.25059021249152,1.07029517438131,0,1.04383760988735
