Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2021,organic anion transport (GO:0015711),5/99,0.0043277643881692,0.0880665705656034,0,0,4.98758865248227,27.14596959642483,CYB5R1;CA3;CPTP;SLC25A42;SLC25A4
GO_Biological_Process_2021,acetyl-CoA biosynthetic process (GO:0006085),2/10,0.0048903120778248,0.0964520012887915,0,0,23.212441314553992,123.5017744677154,ACSS1;ACAT1
GO_Biological_Process_2021,long-chain fatty acid import into cell (GO:0044539),2/10,0.0048903120778248,0.0964520012887915,0,0,23.212441314553992,123.5017744677154,ACSL1;CD36
GO_Biological_Process_2021,negative regulation of mitochondrion organization (GO:0010823),3/34,0.0057349974716297,0.1113979811913532,0,0,9.017346317711503,46.54003898276535,ACAA2;PPIF;MUL1
GO_Biological_Process_2021,carnitine shuttle (GO:0006853),2/11,0.005934904749305,0.1118904101266042,0,0,20.63223787167449,105.7795090635104,CPT2;SLC25A20
GO_Biological_Process_2021,ketone body metabolic process (GO:1902224),2/11,0.005934904749305,0.1118904101266042,0,0,20.63223787167449,105.7795090635104,HMGCS2;ACAT1
GO_Biological_Process_2021,ATP transport (GO:0015867),2/12,0.007071713317772,0.1313903836722279,0,0,18.56807511737089,91.94265542868632,SLC25A42;SLC25A4
GO_Biological_Process_2021,positive regulation of calcium ion import (GO:0090280),2/13,0.0082986532598843,0.1519839068453102,0,0,16.879214682031584,80.87949217571365,RAMP3;STRIT1
GO_Biological_Process_2021,cardiolipin metabolic process (GO:0032048),2/14,0.0096136738452054,0.1688319160212791,0,0,15.471830985915492,71.85998401864828,HADHB;HADHA
GO_Biological_Process_2021,respiratory electron transport chain (GO:0022904),2/14,0.0096136738452054,0.1688319160212791,0,0,15.471830985915492,71.85998401864828,ETFDH;UQCRFS1
GO_Biological_Process_2021,heart process (GO:0003015),2/14,0.0096136738452054,0.1688319160212791,0,0,15.471830985915492,71.85998401864828,RAMP3;MYL2
GO_Biological_Process_2021,mitochondrial gene expression (GO:0140053),3/42,0.0103333469306984,0.1790182535831804,0,0,7.164731494920174,32.75986816684557,MRPS34;MRPS18B;MRPL12
GO_Biological_Process_2021,cardiac myofibril assembly (GO:0055003),2/15,0.0110147576570856,0.1810374271331264,0,0,14.280967858432648,64.38601921445527,MYL2;PROX1
GO_Biological_Process_2021,electron transport chain (GO:0022900),2/15,0.0110147576570856,0.1810374271331264,0,0,14.280967858432648,64.38601921445527,ETFDH;UQCRFS1
GO_Biological_Process_2021,fatty acid beta-oxidation using acyl-CoA oxidase (GO:0033540),2/15,0.0110147576570856,0.1810374271331264,0,0,14.280967858432648,64.38601921445527,ACOX2;CRAT
GO_Biological_Process_2021,medium-chain fatty acid metabolic process (GO:0051791),2/15,0.0110147576570856,0.1810374271331264,0,0,14.280967858432648,64.38601921445527,ACADM;CRAT
GO_Biological_Process_2021,regulation of fatty acid oxidation (GO:0046320),2/16,0.0124999201169334,0.2028468049355527,0,0,13.260228034875922,58.10675717236067,ACADVL;FABP3
GO_Biological_Process_2021,acyl-CoA biosynthetic process (GO:0071616),2/17,0.0140672090248,0.2199288045096784,0,0,12.375586854460094,52.76837358358258,ACSS1;ACAT1
GO_Biological_Process_2021,purine ribonucleotide transport (GO:0015868),2/17,0.0140672090248,0.2199288045096784,0,0,12.375586854460094,52.76837358358258,SLC25A42;SLC25A4
GO_Biological_Process_2021,regulation of NLRP3 inflammasome complex assembly (GO:1900225),2/17,0.0140672090248,0.2199288045096784,0,0,12.375586854460094,52.76837358358258,CPTP;CD36
GO_Biological_Process_2021,positive regulation of blood vessel endothelial cell migration (GO:0043536),3/48,0.0148556181714944,0.2294566565765772,0,0,6.2075471698113205,26.12990725906052,ATP5F1A;ATP5F1B;CIB1
GO_Biological_Process_2021,adenine nucleotide transport (GO:0051503),2/18,0.0157147040863649,0.2370147133967044,0,0,11.601525821596244,48.18297487033007,SLC25A42;SLC25A4
GO_Biological_Process_2021,glycoprotein catabolic process (GO:0006516),2/18,0.0157147040863649,0.2370147133967044,0,0,11.601525821596244,48.18297487033007,FBXO6;FBXO44
GO_Biological_Process_2021,carbohydrate derivative catabolic process (GO:1901136),2/19,0.017440516468481,0.2574821432976404,0,0,10.91853079259873,44.20868621548845,FBXO6;FBXO44
GO_Biological_Process_2021,regulation of substrate adhesion-dependent cell spreading (GO:1900024),3/51,0.0174734371816651,0.2574821432976404,0,0,5.818691037735849,23.548669875985063,KANK1;CIB1;LIMS2
GO_Biological_Process_2021,ameboidal-type cell migration (GO:0001667),3/52,0.0183994769254654,0.2680469252096223,0,0,5.699653446284174,22.77258371142284,PDLIM1;SEMA3C;PKN1
GO_Biological_Process_2021,monocarboxylic acid metabolic process (GO:0032787),5/143,0.0192896233346012,0.277857270954593,0,0,3.389751552795031,13.38337633157376,CKMT2;BSG;ACOT1;CD36;CKB
GO_Biological_Process_2021,positive regulation of cold-induced thermogenesis (GO:0120162),4/97,0.0207091343740899,0.2942983232381572,0,0,4.0140651276563215,15.563254645031678,CPT2;ACSL1;ESRRG;CD36
GO_Biological_Process_2021,regulation of cardiac muscle contraction by calcium ion signaling (GO:0010882),2/21,0.0211196924632686,0.2942983232381572,0,0,9.768223375339758,37.68140404134492,CASQ2;ATP2A2
GO_Biological_Process_2021,negative regulation of ion transmembrane transporter activity (GO:0032413),2/21,0.0211196924632686,0.2942983232381572,0,0,9.768223375339758,37.68140404134492,PLN;CASQ2
GO_Biological_Process_2021,cellular response to nerve growth factor stimulus (GO:1990090),2/22,0.0230694316841931,0.3162130507440448,0,0,9.279342723004694,34.976133249960554,TMEM108;CIB1
GO_Biological_Process_2021,dicarboxylic acid metabolic process (GO:0043648),3/57,0.0234323243531078,0.3162130507440448,0,0,5.17059748427673,19.40855547700152,ALDH5A1;MDH1;GPT2
GO_Biological_Process_2021,regulation of reactive oxygen species metabolic process (GO:2000377),3/57,0.0234323243531078,0.3162130507440448,0,0,5.17059748427673,19.40855547700152,DCXR;SIRT5;SIRT2
GO_Biological_Process_2021,positive regulation of mitochondrion organization (GO:0010822),3/58,0.0245195202785044,0.3274377603858616,0,0,5.0763293310463125,18.824479632316727,PPIF;MUL1;CHCHD10
GO_Biological_Process_2021,negative regulation of reactive oxygen species metabolic process (GO:2000378),2/23,0.025090238576642,0.3282212842372966,0,0,8.83702213279678,32.56686919901022,SIRT5;SIRT2
GO_Biological_Process_2021,protein deacylation (GO:0035601),2/23,0.025090238576642,0.3282212842372966,0,0,8.83702213279678,32.56686919901022,SIRT5;SIRT2
GO_Biological_Process_2021,regulation of ruffle assembly (GO:1900027),2/24,0.0271803749748614,0.3519721284623473,0,0,8.43491250533504,30.41005328628614,KANK1;ABI3
GO_Biological_Process_2021,peptidyl-lysine modification (GO:0018205),4/106,0.0275819075056514,0.3536000542224516,0,0,3.658210203512685,13.13515216694444,METTL21C;NDUFAB1;SIRT5;SIRT2
GO_Biological_Process_2021,inorganic cation transmembrane transport (GO:0098662),7/274,0.0290654646183978,0.3616488910947067,0,0,2.4601339671564397,8.704457300664876,ATP5F1B;NNT;SLC40A1;SCN7A;SLC41A1;ATP2A2;SCN2B
GO_Biological_Process_2021,glucose metabolic process (GO:0006006),3/62,0.0291365587918888,0.3616488910947067,0,0,4.731212024304445,16.728437690242014,MDH1;DCXR;SLC25A11
GO_Biological_Process_2021,negative regulation of ion transport (GO:0043271),2/25,0.0293381315708654,0.3616488910947067,0,0,8.067768932435191,28.470085084347566,PLN;CASQ2
GO_Biological_Process_2021,energy derivation by oxidation of organic compounds (GO:0015980),2/25,0.0293381315708654,0.3616488910947067,0,0,8.067768932435191,28.470085084347566,ACADVL;NDUFS4
GO_Biological_Process_2021,lipid transport (GO:0006869),4/109,0.0301407903618791,0.3680046975612289,0,0,3.5531482735274205,12.442684177101492,FABP3;ACSL1;CPTP;CD36
GO_Biological_Process_2021,membrane depolarization during action potential (GO:0086010),2/26,0.0315618274874093,0.3739763454733573,0,0,7.731220657276995,26.717605534374844,SCN7A;SCN2B
GO_Biological_Process_2021,positive regulation of metabolic process (GO:0009893),4/113,0.0337641173572494,0.3739763454733573,0,0,3.4220618287751643,11.595165978389904,CPT2;ACSL1;ESRRG;CD36
GO_Biological_Process_2021,regulation of cardiac muscle cell contraction (GO:0086004),2/27,0.0338498098718388,0.3739763454733573,0,0,7.421596244131456,25.128203069800627,PLN;ATP2A2
GO_Biological_Process_2021,negative regulation of plasma membrane bounded cell projection assembly (GO:0120033),2/27,0.0338498098718388,0.3739763454733573,0,0,7.421596244131456,25.128203069800627,KANK1;ABI3
GO_Biological_Process_2021,positive regulation of cell death (GO:0010942),3/66,0.0341804721116112,0.3739763454733573,0,0,4.429919137466308,14.955853494672466,RAMP3;ACOX2;CD36
GO_Biological_Process_2021,anion transmembrane transport (GO:0098656),3/67,0.0355076206896046,0.3739763454733573,0,0,4.36048054245283,14.55531866518621,SLC25A42;SLC25A11;SLC25A4
GO_Biological_Process_2021,negative regulation of calcium ion transmembrane transporter activity (GO:1901020),2/28,0.0362004534989271,0.3739763454733573,0,0,7.135789093535572,23.681426470646198,PLN;CASQ2
GO_Biological_Process_2021,regulation of calcium ion transmembrane transporter activity (GO:1901019),2/29,0.0386121603783531,0.3739763454733573,0,0,6.871152842983829,22.36002324060105,PLN;STRIT1
GO_Biological_Process_2021,regulation of fatty acid biosynthetic process (GO:0042304),2/29,0.0386121603783531,0.3739763454733573,0,0,6.871152842983829,22.36002324060105,ACADVL;SLC45A3
GO_Biological_Process_2021,protein ADP-ribosylation (GO:0006471),2/29,0.0386121603783531,0.3739763454733573,0,0,6.871152842983829,22.36002324060105,SIRT5;SIRT2
GO_Biological_Process_2021,positive regulation of cell-substrate adhesion (GO:0010811),3/70,0.0396463581590296,0.3739763454733573,0,0,4.164601520698395,13.442318315782249,CIB1;CD36;LIMS2
GO_Biological_Process_2021,purine nucleoside bisphosphate metabolic process (GO:0034032),2/31,0.0436125056499846,0.3739763454733573,0,0,6.396632669580702,20.03688473068462,ACOT1;ACAT1
GO_Biological_Process_2021,negative regulation of response to biotic stimulus (GO:0002832),2/31,0.0436125056499846,0.3739763454733573,0,0,6.396632669580702,20.03688473068462,MUL1;SIRT2
GO_Biological_Process_2021,ribonucleoside bisphosphate metabolic process (GO:0033875),2/31,0.0436125056499846,0.3739763454733573,0,0,6.396632669580702,20.03688473068462,ACOT1;ACAT1
GO_Biological_Process_2021,membrane depolarization (GO:0051899),2/32,0.0461980806620012,0.3739763454733573,0,0,6.183098591549296,19.011896821928296,ATP5IF1;SCN7A
GO_Biological_Process_2021,mitochondrial membrane organization (GO:0007006),2/32,0.0461980806620012,0.3739763454733573,0,0,6.183098591549296,19.011896821928296,PPIF;SLC25A4
GO_Biological_Process_2021,negative regulation of cell growth (GO:0030308),4/126,0.0472232408440564,0.3739763454733573,0,0,3.055395851138217,9.327723633573164,HYAL1;MYL2;MUL1;OSGIN2
GO_Biological_Process_2021,negative regulation of growth (GO:0045926),4/126,0.0472232408440564,0.3739763454733573,0,0,3.055395851138217,9.327723633573164,HYAL1;MYL2;MUL1;OSGIN2
GO_Biological_Process_2021,regulation of cell division (GO:0051302),3/76,0.0486208415121124,0.3739763454733573,0,0,3.8211424140604806,11.553999789620129,ESRRB;CIB1;SIRT2
GO_Biological_Process_2021,purine ribonucleotide metabolic process (GO:0009150),3/77,0.0502053316657661,0.3739763454733573,0,0,3.769314125446201,11.27640848073048,ACOT1;GIMAP7;ACAT1
GO_Biological_Process_2021,negative regulation of developmental process (GO:0051093),3/77,0.0502053316657661,0.3739763454733573,0,0,3.769314125446201,11.27640848073048,KANK1;MUL1;IL17D
GO_Biological_Process_2021,secondary alcohol biosynthetic process (GO:1902653),2/34,0.0515325701795888,0.3739763454733573,0,0,5.796068075117371,17.188478909742603,ACAA2;IDI2
GO_Biological_Process_2021,negative regulation of cellular respiration (GO:1901856),1/5,0.0526116383318466,0.3739763454733573,0,0,23.108644859813083,68.05075155136298,PPIF
GO_Biological_Process_2021,amino-acid betaine biosynthetic process (GO:0006578),1/5,0.0526116383318466,0.3739763454733573,0,0,23.108644859813083,68.05075155136298,ACADM
GO_Biological_Process_2021,receptor transactivation (GO:0035624),1/5,0.0526116383318466,0.3739763454733573,0,0,23.108644859813083,68.05075155136298,ADRA2C
GO_Biological_Process_2021,atrial cardiac muscle tissue morphogenesis (GO:0055009),1/5,0.0526116383318466,0.3739763454733573,0,0,23.108644859813083,68.05075155136298,PROX1
GO_Biological_Process_2021,carnitine biosynthetic process (GO:0045329),1/5,0.0526116383318466,0.3739763454733573,0,0,23.108644859813083,68.05075155136298,ACADM
GO_Biological_Process_2021,cellular response to brain-derived neurotrophic factor stimulus (GO:1990416),1/5,0.0526116383318466,0.3739763454733573,0,0,23.108644859813083,68.05075155136298,TMEM108
GO_Biological_Process_2021,regulation of heart growth (GO:0060420),1/5,0.0526116383318466,0.3739763454733573,0,0,23.108644859813083,68.05075155136298,PROX1
GO_Biological_Process_2021,cerebellar granule cell differentiation (GO:0021707),1/5,0.0526116383318466,0.3739763454733573,0,0,23.108644859813083,68.05075155136298,PROX1
GO_Biological_Process_2021,regulation of lyase activity (GO:0051339),1/5,0.0526116383318466,0.3739763454733573,0,0,23.108644859813083,68.05075155136298,PHPT1
GO_Biological_Process_2021,regulation of mitophagy (GO:1901524),1/5,0.0526116383318466,0.3739763454733573,0,0,23.108644859813083,68.05075155136298,SLC25A4
GO_Biological_Process_2021,oxaloacetate metabolic process (GO:0006107),1/5,0.0526116383318466,0.3739763454733573,0,0,23.108644859813083,68.05075155136298,MDH1
GO_Biological_Process_2021,oxaloacetate transport (GO:0015729),1/5,0.0526116383318466,0.3739763454733573,0,0,23.108644859813083,68.05075155136298,SLC25A11
GO_Biological_Process_2021,regulation of postsynaptic density organization (GO:1905874),1/5,0.0526116383318466,0.3739763454733573,0,0,23.108644859813083,68.05075155136298,ABI3
GO_Biological_Process_2021,positive regulation of attachment of spindle microtubules to kinetochore (GO:0051987),1/5,0.0526116383318466,0.3739763454733573,0,0,23.108644859813083,68.05075155136298,SIRT2
