Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2021,negative regulation of programmed cell death (GO:0043069),35/381,1.0502120820391037e-07,2.6090268723800017e-05,0,0,2.9804913294797686,47.89382372666004,AVEN;PRKAA1;TFRC;SHC1;HDAC1;XIAP;PHB2;THBS1;EGFR;RELA;MTDH;IGF1R;IKBKB;PDCD10;FLNA;ANXA1;RHBDD1;WNT5A;YWHAZ;TBX3;VEGFA;KLHL20;DNAJC3;DNAJA1;AHI1;UFM1;SON;CAT;BCL2;CTNNB1;BIRC6;MET;CD44;HSPA1B;BCL2L1
GO_Biological_Process_2021,regulation of gene expression (GO:0010468),70/1079,1.45304388300775e-07,3.3691244167339694e-05,0,0,2.086053108232801,32.84372770506561,TFRC;TRRAP;PIK3CD;PRDM1;BMI1;NR3C1;YBX3;PTBP1;ZNF407;CPNE1;MLX;EP300;ZFPL1;SOX6;MBNL1;MBNL2;FOXD1;RPS7;ATRX;WNT5A;RUNX3;REXO4;FOXP1;TAPBP;SFRP2;C1D;ZNF711;RBMS3;HDAC4;PRKAA1;NOTCH1;MYCBP;HDAC1;FOXO4;TOB1;RELA;SBNO1;PDCD10;TCEAL1;DHX36;ABL1;MAPK1;GPBP1L1;SLC38A2;ESRRA;NTRK2;CPSF4;SMAD1;ZFHX3;TCF7L1;NDFIP1;FN1;MSN;LARP4;FOXN2;ESR1;BMP7;ACVR2B;PUM2;VEGFA;SON;CDK6;SP1;DNAJA4;FUBP1;AGO2;ZNF217;HSPA1B;TNRC6A;PICALM
GO_Biological_Process_2021,"negative regulation of transcription, DNA-templated (GO:0045892)",63/948,2.777271399427599e-07,6.037093704505742e-05,0,0,2.130508474576271,32.16349115648597,CDKN1B;ZBTB21;EHMT1;PTPRK;PRDM1;HMGB1;BMI1;NR3C1;PHB2;ETS2;TRIM28;MLX;EP300;LRRFIP1;KLF11;TSC22D4;RBFOX2;FOXD1;WNT5A;ARID5B;RUNX3;RUNX2;FOXP1;ZEB2;ILF3;ZEB1;SFRP2;RARA;PPARA;ZFPM2;PPID;HDAC4;NOTCH1;CBFB;SHC1;HDAC1;RELA;MTDH;GLIS2;DNAJB1;SDCBP;NACC1;MIER1;FLNA;BRD7;JUN;ZFHX3;UBE2I;PHC3;ESR1;BMP7;ACVR2B;GATAD2B;TBX3;NR2F6;VEGFA;EFNA1;PDCD4;ZNF217;CTNNB1;HDGF;RCOR1;BAP1
GO_Biological_Process_2021,translation (GO:0006412),24/214,3.070375340827227e-07,6.092530720032447e-05,0,0,3.689385295299317,55.327113341210776,RARS2;HBS1L;RPS7;RPS8;RPL12;RPLP0;GATC;MRPL28;DARS2;RPL35A;RPSA;APEH;EEF2;MRPS5;EEF1A1;RPS4X;RPS25;RPS17;PPA1;AGO2;DRG1;RPL24;RPS2;RPS13
GO_Biological_Process_2021,negative regulation of cellular macromolecule biosynthetic process (GO:2000113),43/547,3.153121131701669e-07,6.092530720032447e-05,0,0,2.524243161625237,37.787170058785655,HDAC4;CDKN1B;NOTCH1;SHC1;HDAC1;ZBTB21;EHMT1;PTPRK;NR3C1;PHB2;TOB1;RELA;GLIS2;FXR1;FXR2;TRIM28;NACC1;DHX36;MLX;BRD7;TSC22D4;JUN;RBFOX2;FOXD1;UBE2I;WNT5A;ARID5B;PHC3;BMP7;TBX3;RUNX2;FOXP1;ILF3;ZEB1;SFRP2;NCL;RARA;PDCD4;ZNF217;CTNNB1;ZFPM2;BAP1;RCOR1
GO_Biological_Process_2021,positive regulation of cellular amide metabolic process (GO:0034250),14/81,5.26423159652294e-07,9.636314469845676e-05,0,0,6.049960722702278,87.46525295450346,POLDIP3;CIRBP;LARP4B;EEF2;LARP4;THBS1;RELA;RPS4X;FXR1;EFNA1;FXR2;SP1;VIM;PICALM
GO_Biological_Process_2021,negative regulation of nucleic acid-templated transcription (GO:1903507),38/464,5.676352372337722e-07,9.8711767754953e-05,0,0,2.629437571869072,37.81601059535917,HDAC4;CDKN1B;NOTCH1;SHC1;HDAC1;ZBTB21;EHMT1;PTPRK;NR3C1;PHB2;RELA;GLIS2;TRIM28;NACC1;MLX;BRD7;TSC22D4;JUN;RBFOX2;FOXD1;UBE2I;WNT5A;ARID5B;PHC3;BMP7;TBX3;RUNX2;FOXP1;ILF3;ZEB1;SFRP2;RARA;PDCD4;ZNF217;CTNNB1;ZFPM2;BAP1;RCOR1
GO_Biological_Process_2021,ribonucleoprotein complex biogenesis (GO:0022613),12/60,6.685567994533231e-07,0.00011072574040469798,0,0,7.22376311844078,102.70850769637116,RPS25;RPS17;NOP14;XPO1;RPS7;PAK1IP1;NIP7;PES1;WDR74;RRP36;RPL35A;WDR12
GO_Biological_Process_2021,maturation of 5.8S rRNA (GO:0000460),7/17,7.283021888222325e-07,0.00011513795512380568,0,0,20.115625,284.285071675184,EXOSC10;PES1;MAK16;C1D;NOL9;WDR12;RRP15
GO_Biological_Process_2021,regulation of cell cycle (GO:0051726),28/296,1.1065351499470998e-06,0.00016732735876156578,0,0,3.0577756379393355,41.935181830945794,CDC123;CDKN1B;NOTCH1;UHRF2;XIAP;PTPRK;FOXO4;THBS1;SDCBP;PES1;ABL1;EP300;RPRD1B;PRKACA;JUN;CSNK2A1;WDR12;RUNX3;BMP7;TBX3;RHOB;CDK6;SON;CCPG1;RARA;PDCD4;DTL;BAP1
GO_Biological_Process_2021,intracellular protein transport (GO:0006886),30/336,1.5449536982491897e-06,0.0002238895401046117,0,0,2.8724432762319103,38.43477498853529,RAB5B;TMED10;NXT1;PPP1R10;STX16;ARL6;AP2A1;PHB2;NAPG;RAB21;XPO1;MYO6;TMED3;TMED2;TMED1;STX4;TBC1D12;TMED7;TMED5;TNPO3;TRIM23;NUP214;TBC1D8B;TICAM2;STX7;XPO7;NUP93;TBC1D4;RAB14;ARF6
GO_Biological_Process_2021,"regulation of mRNA splicing, via spliceosome (GO:0048024)",14/90,1.969352493905126e-06,0.0002739763189520811,0,0,5.3310249307479225,70.03797000211134,RBM39;MBNL1;RBFOX1;MBNL2;RBFOX2;CIRBP;FXR1;PTBP1;FXR2;SON;NCL;HNRNPA1;SRSF7;RBM5
GO_Biological_Process_2021,positive regulation of cell population proliferation (GO:0008284),37/474,2.495231700429895e-06,0.00033378522515750675,0,0,2.490458164916558,32.12972197292706,HDAC4;CDC123;NOTCH1;FLT1;SHC1;HDAC1;BMI1;THBS1;EGFR;RELA;GNAI2;IGF1R;EFNB2;RPS4X;SDCBP;ERBB3;PDCD10;NTF3;NACC1;SSR1;STX4;RPRD1B;NTRK2;CSNK2A1;PRMT1;WNT5A;FN1;NAP1L1;TBX3;FOXP1;VEGFA;CDK6;SFRP2;CCPG1;RARA;BCL2;ZFPM2
GO_Biological_Process_2021,cotranslational protein targeting to membrane (GO:0006613),14/94,3.3510066828323e-06,0.0004316593052922496,0,0,5.063421052631579,63.83075040384973,RPS7;RPS8;RPL12;RPLP0;RPL35A;RPSA;RPS4X;RPS25;RPS17;RPL24;SSR1;RPS2;SEC62;RPS13
GO_Biological_Process_2021,positive regulation of gene expression (GO:0010628),37/482,3.6772903057570258e-06,0.0004567719886936762,0,0,2.444649795232595,30.590720395663524,PRKAA1;NOTCH1;TFRC;POLDIP3;PIK3CD;THBS1;EGFR;FXR1;RPS4X;FXR2;PDCD10;DHX36;EP300;MAPK1;SLC38A2;NTRK2;SMAD1;FOXD1;RPS7;WNT5A;FN1;CIRBP;MSN;LARP4B;LARP4;BAZ1B;EEF2;BMP7;VEGFA;SP1;DNAJA4;FUBP1;AGO2;VIM;HSPA1B;TNRC6A;RBMS3
GO_Biological_Process_2021,"positive regulation of transcription, DNA-templated (GO:0045893)",69/1183,7.763949582321164e-06,0.0009311385050797588,0,0,1.848725608499868,21.75214134984498,CCNT2;HMGB1;NR3C1;ETS2;IKBKB;PPP3CA;TBK1;TRIM28;ZNF407;MLX;EP300;SOST;MAP2K3;UTP15;PPP1R12A;ATRX;WNT5A;WDR75;RUNX3;RUNX2;DNAJC2;ZEB2;ILF3;SFRP2;RARA;ITGA6;ZNF711;IRF5;PPARA;ZFPM2;MET;HDAC4;NOTCH1;USP16;SHC1;HDAC1;FOXO4;EGFR;RELA;GLIS2;NEUROD1;PPP3R1;DHX33;MYO6;DHX36;ABL1;E2F2;RPRD1B;BRD7;ESRRA;SMAD1;JUN;ZFHX3;JAG1;JUP;USP22;GTF2H1;SMARCA1;ESR1;BMP7;TBX3;VEGFA;MLLT11;AHI1;SP1;TNIP2;AGO2;CTNNB1;PICALM
GO_Biological_Process_2021,positive regulation of cellular process (GO:0048522),43/625,9.944292840250945e-06,0.0011208340110026,0,0,2.176881389267112,25.07443387205888,HDAC4;CDC123;PRKAA1;CDKN1B;NOTCH1;FLT1;SHC1;HDAC1;THBS1;EGFR;RELA;GNAI2;IGF1R;NEUROD1;FXR1;EFNB2;RPS4X;PPP3CA;SDCBP;FXR2;ERBB3;PDCD10;NTF3;NACC1;DHX36;SSR1;STX4;RPRD1B;LBP;TGM2;NTRK2;ZFHX3;CSNK2A1;PRMT1;WNT5A;FN1;NAP1L1;TBX3;VEGFA;SFRP2;CCPG1;RARA;BCL2
GO_Biological_Process_2021,protein targeting to ER (GO:0045047),14/103,9.990182386740284e-06,0.0011208340110026,0,0,4.549260792430514,52.37976890612225,RPS7;RPS8;RPL12;RPLP0;RPL35A;RPSA;RPS4X;RPS25;SPCS3;RPS17;RPL24;RPS2;SEC62;RPS13
GO_Biological_Process_2021,regulation of translation (GO:0006417),19/178,1.0633784084326503e-05,0.0011557594076652,0,0,3.469392033542977,39.72965422000736,EIF2B4;POLDIP3;LTN1;CIRBP;LARP4B;EEF2;LARP4;THBS1;TOB1;EIF1;FXR1;RPS4X;ILF3;FXR2;OGFOD1;NCL;DHX36;VIM;PAIP1
GO_Biological_Process_2021,positive regulation of phospholipase C activity (GO:0010863),9/43,1.1384686510442964e-05,0.0011948749468919,0,0,7.619973661106234,86.73999960137856,NTRK2;EDNRA;FLT1;BDNF;NTF3;LPAR1;PHB2;ESR1;EGFR
GO_Biological_Process_2021,RNA metabolic process (GO:0016070),16/133,1.1680778664268638e-05,0.0011948749468919,0,0,3.96106792486883,44.98809005573821,RBM39;RBFOX2;DHX8;WDR74;LSM1;NOL9;HNRNPM;PTBP1;POLR2B;POLR2C;DHX36;AGO2;RBMS1;DROSHA;HNRNPA1;RBM5
GO_Biological_Process_2021,positive regulation of cellular biosynthetic process (GO:0031328),19/180,1.248633414444044e-05,0.0012407848615532,0,0,3.4259363824581217,38.68182212504708,HSP90AA1;PCNA;ELOVL5;PRMT1;POLDIP3;CIRBP;LARP4B;EEF2;LARP4;THBS1;EGFR;FXR1;RPS4X;ZEB2;FXR2;ABCB10;SP1;VIM;LDLR
GO_Biological_Process_2021,mRNA processing (GO:0006397),26/300,1.2927361764004526e-05,0.0012489267837557,0,0,2.767809436514235,31.15491811697936,SF3B3;DHX8;POLDIP3;GEMIN2;PRPF19;PTBP1;POLR2B;POLR2C;RPRD1B;RPRD1A;PRKACA;HNRNPA1;RBM5;CPSF4;CPSF1;CPSF3;PRPF40A;GTF2H1;PRPF4B;GTF2H2;THOC2;HNRNPM;SON;FRG1;PABPC1;SRSF7
GO_Biological_Process_2021,cytoplasmic translation (GO:0002181),13/93,1.5155135424561705e-05,0.0014245827299088,0,0,4.694688438438439,52.09776091666651,RPS7;RPS8;RPL12;RPLP0;RPL35A;RPSA;RPS4X;RPS25;RPS17;DRG1;RPL24;RPS2;RPS13
GO_Biological_Process_2021,cellular protein metabolic process (GO:0044267),32/417,1.6693746319688525e-05,0.0015279170973651,0,0,2.4326140629077257,26.759913542006814,HBS1L;RPN2;RPL12;RPLP0;RPS4X;RPS17;CDH2;ABL1;RPS2;SEC11A;RPS13;SEC11C;CSNK1G3;UBE2I;RPS7;RPS8;FN1;MRPL28;RPL35A;RPSA;MRPS5;DNAJC3;EEF1A1;RPS25;SPCS3;FDX1;AGO2;RPL24;NUCB1;MAN2B1;BAP1;FBN1
GO_Biological_Process_2021,ribosomal large subunit biogenesis (GO:0042273),10/57,1.9433162964401686e-05,0.0017330395074407,0,0,6.1298222179817445,66.49955728507548,PAK1IP1;NIP7;PES1;RPLP0;MAK16;WDR74;RPL24;RPL35A;WDR12;RRP15
GO_Biological_Process_2021,neutrophil degranulation (GO:0043312),35/481,2.10660810338858e-05,0.0018316957458963,0,0,2.300034119711445,24.766413989058044,RAB5B;FAF2;MOSPD2;HMGB1;APEH;SDCBP;GLIPR1;ANPEP;TOM1;CPNE1;MAPK1;PGM1;HSP90AA1;TICAM2;JUP;ARG1;IDH1;ARPC5;RHOF;TUBB4B;EEF2;RHOA;DNAJC3;EEF1A1;DYNC1LI1;ERP44;CLEC4D;PKM;RAB14;CAT;MAN2B1;PPIA;PAFAH1B2;HSPA1B;CD44
GO_Biological_Process_2021,neutrophil activation involved in immune response (GO:0002283),35/485,2.503650942658265e-05,0.0021238287752598,0,0,2.2791062801932367,24.147530842539386,RAB5B;FAF2;MOSPD2;HMGB1;APEH;SDCBP;GLIPR1;ANPEP;TOM1;CPNE1;MAPK1;PGM1;HSP90AA1;TICAM2;JUP;ARG1;IDH1;ARPC5;RHOF;TUBB4B;EEF2;RHOA;DNAJC3;EEF1A1;DYNC1LI1;ERP44;CLEC4D;PKM;RAB14;CAT;MAN2B1;PPIA;PAFAH1B2;HSPA1B;CD44
GO_Biological_Process_2021,protein transport (GO:0015031),29/369,2.6629727348172324e-05,0.0022051950408796,0,0,2.4907194570135744,26.23594955560144,RAB5B;TMED10;TFRC;STX16;ARL6;AP2A1;NAPG;RAB21;MYO6;TMED3;TOM1;TMED2;TMED1;STX4;TBC1D12;TMED7;ATP6V1C1;TMED5;TRIM23;TBC1D8B;ATP6V0E1;TICAM2;STX7;TBC1D4;RAB14;RAB34;CANX;ATP6V1B2;ARF6
GO_Biological_Process_2021,neutrophil mediated immunity (GO:0002446),35/488,2.8450380857313952e-05,0.0023011726656218,0,0,2.26365294174105,23.69444538003245,RAB5B;FAF2;MOSPD2;HMGB1;APEH;SDCBP;GLIPR1;ANPEP;TOM1;CPNE1;MAPK1;PGM1;HSP90AA1;TICAM2;JUP;ARG1;IDH1;ARPC5;RHOF;TUBB4B;EEF2;RHOA;DNAJC3;EEF1A1;DYNC1LI1;ERP44;CLEC4D;PKM;RAB14;CAT;MAN2B1;PPIA;PAFAH1B2;HSPA1B;CD44
GO_Biological_Process_2021,"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay (GO:0000184)",14/113,2.915144135415644e-05,0.0023042889324944,0,0,4.087612971823498,42.68696760909153,RPS7;RPS8;RPL12;RPLP0;RPL35A;PPP2R2A;RPSA;RPS4X;RPS25;RPS17;RPL24;PABPC1;RPS2;RPS13
GO_Biological_Process_2021,positive regulation of endothelial cell migration (GO:0010595),12/86,3.266049840853804e-05,0.0025242936325532,0,0,4.679363021192106,48.334751329531336,MAP2K3;SP1;WNT5A;ABL1;PIK3CD;HMGB1;MET;RIN2;THBS1;FOXP1;RHOB;VEGFA
GO_Biological_Process_2021,response to unfolded protein (GO:0006986),9/49,3.458397769689287e-05,0.0026148494441259,0,0,6.474962686567165,66.5115940712738,DNAJA1;DNAJB1;ERP44;HSP90AA1;DNAJB4;RHBDD1;DERL1;BAX;HSPA1B
GO_Biological_Process_2021,peptide biosynthetic process (GO:0043043),17/162,3.812273170750887e-05,0.0028210821463556,0,0,3.3961037608084177,34.554336327205554,HBS1L;RPS7;RPS8;RPL12;RPLP0;MRPL28;RPL35A;RPSA;MRPS5;EEF1A1;RPS4X;RPS25;RPS17;AGO2;RPL24;RPS2;RPS13
GO_Biological_Process_2021,positive regulation of cellular protein metabolic process (GO:0032270),13/102,4.130229620840195e-05,0.0029926955461004,0,0,4.217970779768533,42.57869603533566,HSP90AA1;POLDIP3;CIRBP;MSN;LARP4B;EEF2;LARP4;THBS1;FXR1;RPS4X;FXR2;STUB1;VIM
GO_Biological_Process_2021,SRP-dependent cotranslational protein targeting to membrane (GO:0006614),12/90,5.171061274421484e-05,0.0036532492380186,0,0,4.4384730711567295,43.80705244281687,RPS4X;RPS25;RPS17;RPS7;RPS8;RPL12;RPLP0;RPL24;RPL35A;RPSA;RPS2;RPS13
GO_Biological_Process_2021,positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus (GO:1901522),6/21,5.251939675127403e-05,0.0036532492380186,0,0,11.474591381872214,113.0743870818045,SMAD1;NOTCH1;EP300;RELA;RUNX2;VEGFA
GO_Biological_Process_2021,positive regulation of type I interferon production (GO:0032481),11/77,5.545565572225839e-05,0.0037818582470983,0,0,4.804141716566866,47.080237411757736,HSP90AA1;TBK1;DHX33;DHX36;G3BP1;EP300;CTNNB1;IRF5;PTPN11;LRRFIP1;RELA
GO_Biological_Process_2021,"maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000466)",6/22,7.014963770115949e-05,0.0046919315370121,0,0,10.756872213967313,102.88819099899762,NOP14;EXOSC10;PES1;RPP40;NOL9;WDR12
GO_Biological_Process_2021,positive regulation of nucleic acid-templated transcription (GO:1903508),35/511,7.24141538575156e-05,0.0047520080588007,0,0,2.1516487029594447,20.51190114684325,HDAC4;NOTCH1;USP16;SHC1;HDAC1;EGFR;RELA;ETS2;GLIS2;IKBKB;NEUROD1;TRIM28;EP300;SOST;BRD7;MAP2K3;JUN;ZFHX3;USP22;WNT5A;GTF2H1;SMARCA1;RUNX3;BMP7;ESR1;RUNX2;MLLT11;DNAJC2;ILF3;SP1;RARA;CTNNB1;ZNF711;PPARA;PICALM
GO_Biological_Process_2021,cellular macromolecule biosynthetic process (GO:0034645),25/314,7.645602249453892e-05,0.0048667771145803,0,0,2.5173804006222023,23.86173238140208,HBS1L;RPL12;RPLP0;PTMS;RPS4X;RPS17;EXO1;POLR2B;POLR2C;RPS2;RPS13;RPS7;RPS8;MRPL28;RPL35A;RPSA;NAP1L1;EEF2;MRPS5;EEF1A1;RPS25;AGO2;DRG1;RPL24;RBMS1
GO_Biological_Process_2021,"regulation of alternative mRNA splicing, via spliceosome (GO:0000381)",9/54,7.696168525069538e-05,0.0048667771145803,0,0,5.754029850746269,54.50333797480652,FXR1;PTBP1;MBNL1;RBFOX1;MBNL2;RBFOX2;FXR2;HNRNPA1;RBM5
GO_Biological_Process_2021,regulation of cell migration involved in sprouting angiogenesis (GO:0090049),7/32,8.084109415679944e-05,0.005010430068111,0,0,8.04,75.7611220506376,NOTCH1;ANXA1;PDCD10;PIK3C2A;THBS1;RHOA;VEGFA
GO_Biological_Process_2021,non-canonical Wnt signaling pathway (GO:0035567),14/124,8.211458133476961e-05,0.005010430068111,0,0,3.6767464114832538,34.58860563378555,WNT5A;AP2A1;RHOA;PPP3CA;PSMA6;PPP3R1;SFRP2;GNG2;PSMB5;PSME4;AGO2;AP2S1;CTNNB1;TNRC6A
GO_Biological_Process_2021,regulation of protein kinase B signaling (GO:0051896),19/207,8.657532223691073e-05,0.0051915339782754,0,0,2.929779174725984,27.40660682560292,OSBPL8;NTRK2;HSP90AA1;PIK3CD;PTPN11;PPP2R5C;ESR1;THBS1;EGFR;MTDH;IGF1R;ERBB3;CPNE1;DAG1;THEM4;STRN;RICTOR;PPARA;MET
GO_Biological_Process_2021,mitochondrial transport (GO:0006839),9/56,0.00010321506016457826,0.0060844403263119,0,0,5.508605906637028,50.56181780951536,HSP90AA1;ABCB10;TIMM9;TIMM17A;BCL2;PMAIP1;TIMM10;TOMM5;BCL2L1
GO_Biological_Process_2021,negative regulation of gene expression (GO:0010629),25/322,0.0001140550134239667,0.0066113889448092,0,0,2.4485425097045894,22.22990034147625,PRKAA1;NOTCH1;HDAC1;BMI1;TOB1;FXR1;PTBP1;FXR2;PDCD10;DHX36;TCEAL1;CPNE1;RPS13;NDFIP1;ESR1;VEGFA;FOXP1;ILF3;SFRP2;NCL;AGO2;HSPA1B;TNRC6A;PICALM;RBMS3
GO_Biological_Process_2021,protein insertion into mitochondrial membrane (GO:0051204),6/24,0.0001194189535765179,0.0067230790595951,0,0,9.560673600792471,86.36034688752966,TIMM8A;HSP90AA1;TIMM9;BAX;PMAIP1;TIMM10
GO_Biological_Process_2021,regulation of peptidyl-serine phosphorylation (GO:0033135),12/98,0.00011984787282774482,0.0067230790595951,0,0,4.023918273421429,36.33311434698949,HSP90AA1;RASSF2;TBK1;SFRP2;TFRC;PDCD10;BDNF;DOCK7;NTF3;CD44;EGFR;VEGFA
