gene,log2FC,p_value,FDR
SNORD94_URS00005ACA64,1.2860309099862954,1.9609678633723177e-07,2.2017747169944384e-05
SNORD14E_URS000081501D,1.2932848636334693,2.0830053517286242e-07,2.2361468992903312e-05
SNORD88C_URS00006611EB,1.24871983046091,2.1509072419251493e-07,2.2361468992903312e-05
SNORD12_URS00006B5455,1.208370846463681,2.386292276114385e-07,2.295870869720156e-05
hsa-miR-139-5p,1.202234969222718,2.3955090811551413e-07,2.295870869720156e-05
SNORD75_URS000026D828,1.2273502266826095,2.4537273278092154e-07,2.295870869720156e-05
SNORD38B_URS0000A98AD5,1.1451947323268674,2.748235622809245e-07,2.4742892069087925e-05
hsa-miR-28-3p,1.5145984830404724,2.8207073252968066e-07,2.4742892069087925e-05
SNORD15B_URS000043549A,1.0968578833820273,2.9735858787733425e-07,2.5178406057309127e-05
tRNA-Leu-CAG-1-2,1.3553535088341901,3.0497534946509095e-07,2.5178406057309127e-05
SNORD35B_URS00005F7BA1,1.0719471733917265,3.5115981756696235e-07,2.6834664020320623e-05
tRNA-iMet-CAT-1-2,1.3366374957969678,3.5226508186952227e-07,2.6834664020320623e-05
SNORD59B_URS0000626424,1.1984445824389316,3.741729433473996e-07,2.6834664020320623e-05
tRNA-Leu-TAA-1-1,1.3257976412993284,3.7821414157426545e-07,2.6834664020320623e-05
SNORA36B_URS000068A4EE,1.4480543136754893,3.8053878424260186e-07,2.6834664020320623e-05
SNORD92_URS000075E488,1.0565586742079762,4.009434030206093e-07,2.6834664020320623e-05
SNORD62B_URS00004D7B5D,1.3530607613461882,4.0106515669113556e-07,2.6834664020320623e-05
SNORD25_URS00006B61AB,1.2520351927785733,4.015161698801091e-07,2.6834664020320623e-05
tRNA-iMet-CAT-1-8,1.3108629307695912,4.3028328172896953e-07,2.8088492367749243e-05
tRNA-iMet-CAT-1-1,1.397301134889946,4.5915579165255616e-07,2.9292052435652845e-05
hsa-miR-23b-3p,1.410025742743241,4.958618573238485e-07,3.093076074462318e-05
hsa-piR-33151_752552,1.2040138919389127,5.723804672938089e-07,3.492765155855917e-05
hsa-let-7b-5p,1.2855122005603814,8.002539254535039e-07,4.693098390386722e-05
SNORD88A_URS00006DA236,1.2571998039264842,8.136496999509498e-07,4.693098390386722e-05
hsa-miR-150-5p,1.3180918354091933,8.211414868101196e-07,4.693098390386722e-05
SNORD69_URS00006292A1,1.1109357743588417,8.359633755587321e-07,4.693098390386722e-05
SNORD48_URS0000712944,1.3909346348715936,9.64464548504915e-07,5.308337230692739e-05
SNORD82_URS0000626A32,1.1089372058923637,1.0283778992948172e-06,5.551263006385677e-05
tRNA-iMet-CAT-2-1,1.091999211848133,1.0482948543377624e-06,5.5520068983511297e-05
SNORD21_URS00002E0A2C,1.082928554037045,1.081193332560899e-06,5.6202031194415616e-05
SNORD11_URS000063A91D,1.1123584945926086,1.1384910688891665e-06,5.810444418857982e-05
hsa-miR-3909,1.305226249019856,1.2205513901872265e-06,6.118013843313473e-05
SNORD45A_URS00000A3335,1.1210324772913483,1.2701498951092907e-06,6.193608878323011e-05
hsa-piR-27198_595739,1.2756344424945785,1.2797624329986985e-06,6.193608878323011e-05
hsa-miR-378i,1.3990959552523412,1.4235877963799536e-06,6.772899905828015e-05
SNORD91A_URS000064BA0B,1.231383341368061,1.4849086360748004e-06,6.946897569103275e-05
SNORD63_URS00005BBB0D,1.251954789522738,1.5908161275854518e-06,7.274755937227357e-05
SNORD38A_URS00003640C3,1.2111133603839062,1.6068217602710943e-06,7.274755937227357e-05
hsa-miR-378e,1.1984043470822296,1.682848085696075e-06,7.498023137379179e-05
tRNA-Gln-CTG-1-2,1.2630344057621705,1.7231568680660716e-06,7.557658326033536e-05
hsa-piR-27198_595735,1.560788383228267,1.799970328380576e-06,7.62313207870836e-05
tRNA-iMet-CAT-1-4,1.5478493275232443,1.8030574547671732e-06,7.62313207870836e-05
tRNA-Ala-AGC-8-2,1.5827794552022412,1.8551129888406998e-06,7.62313207870836e-05
SNORD83B_URS000027315D,1.2218276879305003,1.8837023474060733e-06,7.62313207870836e-05
hsa-miR-30c-1-3p,1.3699496095688677,1.9155929538939265e-06,7.62313207870836e-05
SNORD37_URS00000335D1,1.094247535594744,1.9256923382582104e-06,7.62313207870836e-05
SNORD116-25_URS000071037B,1.0941002664087272,1.9281880213334295e-06,7.62313207870836e-05
SNORD45A_URS00008295AD,1.1075478447936093,2.039659374679608e-06,7.914712683266687e-05
SNORD64_URS00006A82CA,1.222270305569398,2.0583328317722412e-06,7.914712683266687e-05
hsa-miR-361-5p,1.4491561367278847,2.0913413609654917e-06,7.93296648679748e-05
tRNA-Gln-CTG-4-2,1.3248928759238336,2.277254913898393e-06,8.523006057750385e-05
hsa-miR-99b-5p,1.2867416985623727,2.3692699801296357e-06,8.750711623978799e-05
tRNA-Ser-AGA-2-6,1.7168042993828387,2.4920212520022743e-06,9.084550200481019e-05
SNORD91A_URS000030BA79,1.2200335119535741,2.5962769171386174e-06,9.343268341548845e-05
tRNA-Arg-CCT-3-1,1.032969130585376,2.7259991049581264e-06,9.685923402047418e-05
SNORD1A_URS000082032F,1.0751874963720378,2.8829028222209344e-06,0.00010115385277467703
SNORA7A_URS00003852FE,1.0995092592439635,3.132939557670488e-06,0.0001073046559473564
SNORD59A_URS00004BEE5E,1.0973214580545587,3.134656853467483e-06,0.0001073046559473564
SNORD36B_URS00003BC8C2,1.1200506261660093,3.1963818208886783e-06,0.00010809932254499422
SNORD66_URS00006A65B9,1.3683495966590193,3.3732985780901252e-06,0.00011272439415117836
SNORD30_URS00004E0FA9,1.2519835760913138,3.5575599386191766e-06,0.00011748318526710622
hsa-let-7d-5p,1.374702865902974,3.7006643364814936e-06,0.00012078796270352968
hsa-miR-30d-5p,1.427132432106354,4.077532003306683e-06,0.0001315589923365731
hsa-miR-30e-3p,1.3770591643368135,4.149142818017925e-06,0.00013234822602473085
SNORD116-26_URS00006A8DC5,1.1746903491995477,4.21586261928279e-06,0.00013296546485760442
hsa-miR-345-5p,1.2187016033727125,4.4049206943692605e-06,0.00013738458210105017
tRNA-Leu-CAG-1-3,1.3648610272579207,4.4761728524359405e-06,0.00013807271644821633
SNORD88C_URS000075A57C,1.188644746046614,4.918898034753893e-06,0.0001500798563429802
hsa-piR-33028_752294,1.4878285339720947,5.051660852823784e-06,0.00015247324746103615
SNORD12C_URS000071403B,1.1566762097449412,5.198572938069937e-06,0.0001542812798746599
hsa-miR-191-5p,1.271417505723749,5.221489700068646e-06,0.0001542812798746599
hsa-miR-378d,1.3666395446244124,5.385548096147749e-06,0.0001565471271726694
hsa-miR-30a-3p,1.3114958947884936,5.456389015066771e-06,0.0001565471271726694
hsa-miR-378a-3p,1.3140584479400892,5.465971477521796e-06,0.0001565471271726694
SNORD1A_URS000072C309,1.1088552091369708,5.52125599932108e-06,0.0001565471271726694
SNORD116-25_URS000075A82F,1.0905161592970507,5.72390935877323e-06,0.00016067013570076455
SNORD126_URS00006DE18B,1.14207673046528,5.801050896064962e-06,0.0001612232659926173
SNORD116-12_URS00006C0E59,1.2174589909881945,5.994975895419716e-06,0.0001649793856710112
tRNA-Ser-TGA-4-1,1.6483755898209047,6.618242295668709e-06,0.0001803631662518647
hsa-piR-25624_570736,1.581856589357458,6.692451234909738e-06,0.00018063183284991954
tRNA-Gln-CTG-4-1,1.5032381029619133,6.917786786862797e-06,0.00018452776393717776
hsa-miR-30c-5p,1.3810001395313534,7.033756729108004e-06,0.00018452776393717776
SNORD56_URS0000434604,1.299268296335076,7.049174062411961e-06,0.00018452776393717776
SNORA2C_URS0000552BBC,1.2710086105792098,7.104946129391954e-06,0.00018452776393717776
SNORD45C_URS0000759A7B,1.0466421060355329,7.16548851768877e-06,0.00018452776393717776
tRNA-Gln-TTG-1-1,1.4822525792610906,7.886983080963723e-06,0.00020010293953589327
SNORD2_URS0000651282,1.190756420882624,8.214647713657782e-06,0.00020010293953589327
SNORD103C_URS000075AA41,1.1571998899759857,8.374672788794914e-06,0.00020010293953589327
SNORD67_URS00006A5FBC,1.3008279940577505,8.422665532138367e-06,0.00020010293953589327
SNORD2_URS000075E9C3,1.1562583407345615,8.484061643100418e-06,0.00020010293953589327
SNORD74_URS000002951F,1.2725712573049401,8.599562366488946e-06,0.00020010293953589327
hsa-miR-744-5p,1.3877686010420114,8.605533267167225e-06,0.00020010293953589327
SNORD116-8_URS000071A62C,1.0740596834161478,8.69177229481758e-06,0.00020010293953589327
hsa-piR-33189_752602,1.247728877320439,8.693287889143109e-06,0.00020010293953589327
tRNA-iMet-CAT-1-7,1.3672843676843707,8.712124794780011e-06,0.00020010293953589327
tRNA-Leu-CAG-1-1,1.382735031179317,8.75179918622216e-06,0.00020010293953589327
SNORD121A_URS00006457BC,1.1896577245332596,8.759556788347038e-06,0.00020010293953589327
tRNA-Gln-CTG-2-1,1.2384370420238604,8.769452856526738e-06,0.00020010293953589327
SCARNA5_URS000075D68F,1.1950388178499767,8.816999214792859e-06,0.00020010293953589327
tRNA-Ser-TGA-1-1,1.4693544204325022,8.903388952101934e-06,0.00020010293953589327
SNORD70_URS0000679D94,1.0626828142650548,8.929154022908848e-06,0.00020010293953589327
tRNA-Ser-AGA-2-1,1.7855181946685088,8.997678643682419e-06,0.00020010293953589327
SNORD45C_URS0000668E0B,1.009451475340936,9.053463954776788e-06,0.00020010293953589327
tRNA-Lys-CTT-6-1,1.2876497049838136,9.208801884104101e-06,0.00020194614756781416
hsa-miR-491-5p,1.4938929197670514,9.412511376088624e-06,0.00020481332893550983
SNORD116-8_URS000075EAB9,1.076488562308862,9.58826849098813e-06,0.00020703284349387447
hsa-miR-422a,1.2457741327857774,9.834023349797593e-06,0.00021071834765558657
SNORD116-9_URS0000700FD3,1.0516065471682567,1.1003312819027303e-05,0.00023392005824159672
SNORD31_URS0000130A5F,1.318335191909963,1.1083494031397352e-05,0.00023392005824159672
SNORD46_URS0000650132,0.9878135581284434,1.1260836379406681e-05,0.0002358893113208549
hsa-miR-941,1.470629824715227,1.1349550914709181e-05,0.00023598658827843463
SNORD14B_URS000032B59A,1.2290108234861548,1.1779541926821762e-05,0.00024312628079844624
tRNA-Gln-CTG-3-1,1.4414656243113781,1.218405771088191e-05,0.00024963978098135414
SNORA73B_URS0000ABD8E7,1.1130328587245224,1.27084910011504e-05,0.00025849807420455924
SNORD97_URS00003B57B1,1.0726122010320558,1.2930579336839039e-05,0.00026112328200364877
SNORD116-3_URS0000700FD3,1.0627444796506724,1.3087112794879734e-05,0.0002621090265062239
tRNA-Gln-TTG-3-1,1.4921599340294325,1.3176620328389707e-05,0.0002621090265062239
SNORD31_URS000066CF48,1.3165640665264604,1.3259523250403917e-05,0.0002621090265062239
SNORD84_URS00002B7232,1.0236425193657746,1.376055231420365e-05,0.0002701109814403472
SNORD99_URS00006E3D71,1.1907815136456952,1.3925117742730257e-05,0.0002714430937766933
SNORA8_URS00003A960A,1.055709432548559,1.4048235282512454e-05,0.00027195445819318937
SNORD74_URS0000670F96,1.306387512514908,1.4153261684837583e-05,0.00027211099691328147
SNORD116-5_URS00006A1C0B,1.1134557841311905,1.4498622087133213e-05,0.00027685464080668657
tRNA-Gln-CTG-3-2,1.4220579267213485,1.5106665575545642e-05,0.000286516285611869
SNORD18A_URS0000651CAB,1.0581750979343834,1.5838221030564768e-05,0.00029693191800909675
SNORD38B_URS000040478E,1.3466988226076362,1.586739853985198e-05,0.00029693191800909675
hsa-piR-33056_752428,1.3900779433621675,1.6120326721734697e-05,0.0002996672656152933
SNORA64_URS0000210FD6,1.3691216641999757,1.6411750965867917e-05,0.0003030775326394161
tRNA-Ser-AGA-2-3,1.4332997054864023,1.7155906495751592e-05,0.00031474921263774326
SNORD71_URS00006A38AA,1.0788039932481133,1.728092484635523e-05,0.00031498413015402035
tRNA-Leu-CAG-1-7,1.4912730849522082,1.7944626980898002e-05,0.0003233018098611836
hsa-miR-361-3p,1.365609055717235,1.80430596403578e-05,0.0003233018098611836
SNORD116-7_URS00006A1C0B,1.1538582992964037,1.808278737021939e-05,0.0003233018098611836
tRNA-Gln-TTG-3-2,1.541683436040459,1.8386685646560998e-05,0.00032665459879681466
SNORD5_URS0000694F71,1.1039844876192577,1.852684154325127e-05,0.0003270744918987819
hsa-miR-30c-2-3p,1.3772739769706719,2.049640794930251e-05,0.00035739532499136253
SNORD121B_URS00006826C4,1.338557860347186,2.0498983727684136e-05,0.00035739532499136253
SNORD127_URS000072E179,0.9795207856416177,2.0797339985859474e-05,0.00035807645863340456
SNORD121B_URS000075AF9C,1.3289975733049462,2.0845610130815948e-05,0.00035807645863340456
hsa-miR-151a-5p,1.455977776900129,2.0920747850330727e-05,0.00035807645863340456
hsa-miR-1307-3p,1.4143702027299503,2.109873174418988e-05,0.00035893418185418784
SNORD116-26_URS000075B7EC,1.1344958632272668,2.1371676023677886e-05,0.00036138731685821584
SCARNA11_URS00001B2620,1.726775096411768,2.22256666429144e-05,0.0003729287283325107
SNORD1A_URS00002EC433,1.2202524164414144,2.244786469841363e-05,0.0003729287283325107
SNORD18B_URS000072BDC5,1.039054996453031,2.245278058004785e-05,0.0003729287283325107
SNORD61_URS0000313FF1,1.3059954960396567,2.2737330533859187e-05,0.0003754334518149573
SNORD111B_URS0000729A81,1.105040392909142,2.293025926931992e-05,0.00037597853772587393
hsa-miR-378a-5p,1.3447011736717105,2.3038228888083473e-05,0.00037597853772587393
SNORD103_URS00006F1C13,1.2111934009026755,2.3810194821413417e-05,0.00038633073331622805
hsa-piR-1507_63262,1.2693759326282823,2.416829165463087e-05,0.000389887325715798
SNORD100_URS000065DEBC,1.3286115961781915,2.439392383156646e-05,0.0003911903788227343
hsa-miR-365b-3p,1.4837429437109129,2.4527790050873258e-05,0.0003911903788227343
SNORD127_URS000075CB76,1.0058355831255743,2.468585936666385e-05,0.00039148704656624537
tRNA-iMet-CAT-1-3,1.2133264864384663,2.4969423257248807e-05,0.00039245331439992517
tRNA-Ala-AGC-8-1,1.4859511574050641,2.50264137077259e-05,0.00039245331439992517
SNORD9_URS000071BC75,1.102857380775779,2.519971712595856e-05,0.000392975588736476
hsa-miR-30b-3p,1.3748803727327037,2.5980453027687946e-05,0.0004017971305627098
hsa-piR-27429_596246,1.310044919848815,2.6106590717182923e-05,0.0004017971305627098
SNORD43_URS000063F175,1.14191408813973,2.6194825398281404e-05,0.0004017971305627098
SNORD51_URS0000A77ED7,1.1471945655411362,2.6566482638540078e-05,0.0004052832432955543
hsa-piR-25274_566853,1.1050238833759178,2.766724223285527e-05,0.0004197943186358094
hsa-piR-33191_752604,1.883186334082492,2.8080967073314622e-05,0.0004211937588934699
SNORD12B_URS0000643FAE,1.2393518247191684,2.813652631540631e-05,0.0004211937588934699
SNORA61_URS00005D459D,1.0498045925454447,2.8209628312067095e-05,0.0004211937588934699
SNORD91B_URS0000269B1D,1.2259634236989594,2.8538209483614988e-05,0.00042384525936776333
SNORD46_URS000062BB2C,1.1385428759287795,2.940106417337637e-05,0.0004343620375508814
tRNA-Ser-AGA-4-1,1.7053448351405678,3.0939517242308016e-05,0.0004546975125610398
hsa-miR-181a-5p,1.2430469838767908,3.244639619303963e-05,0.0004743595526763659
hsa-miR-365a-3p,1.483859163782619,3.2970263959894975e-05,0.0004795208856757782
hsa-miR-181b-5p,1.3729334681654306,3.3681638126888344e-05,0.0004873420526916267
hsa-piR-23041_439924,1.5796682007140506,3.417398686855595e-05,0.0004906157707990972
SNORD11B_URS0000653FA4,1.229816003259616,3.4257460305173874e-05,0.0004906157707990972
SNORD82_URS00005160A3,1.0280942837228788,3.587169116802018e-05,0.000509089897264613
hsa-miR-589-5p,1.2060655936348763,3.591015306675931e-05,0.000509089897264613
hsa-miR-193a-5p,1.1793538660612324,3.620390161517414e-05,0.0005106751348431849
hsa-miR-1301-3p,1.4815230769706458,3.736062178976821e-05,0.0005243563268193968
