gene,log2FC,p_value,FDR
LINC00840,1.524230520397273,1.705054038288848e-07,7.698410652446101e-06
SAMD12-AS1,2.46567647359656,2.0566544834720436e-07,7.899841575621235e-06
UBE2R2-AS1,1.9610168653141258,2.1231454027850793e-07,7.899841575621235e-06
SOX21-AS1,2.4140702210839584,1.9140356360341557e-07,7.899841575621235e-06
SMIM2-AS1,1.6439007510327557,1.9447434671520265e-07,7.899841575621235e-06
SNAP25-AS1,2.3296329666285236,2.1339430603539868e-07,7.899841575621235e-06
LINC01788,2.615410691555869,1.9089949225835286e-07,7.899841575621235e-06
LY86-AS1,2.4380898455334186,1.8469485074308682e-07,7.899841575621235e-06
LINC01522,2.841198053939511,2.0901197748350572e-07,7.899841575621235e-06
LINC01524,2.4928182199356756,1.904986355022117e-07,7.899841575621235e-06
LINC00365,2.135638899672631,2.0971329049084547e-07,7.899841575621235e-06
SH3PXD2A-AS1,2.8047354105290374,2.0712111070209e-07,7.899841575621235e-06
SAP30-DT,1.480692521232289,1.8743701441588154e-07,7.899841575621235e-06
LINC00624,2.13307565137113,1.8528542369348216e-07,7.899841575621235e-06
PGM5P3-AS1,1.7669524706847506,2.1447533689469414e-07,7.899841575621235e-06
LINC01224,2.790344318749299,2.0346971607776002e-07,7.899841575621235e-06
ACTA2-AS1,1.2721552051706941,2.1086643928152433e-07,7.899841575621235e-06
ZNF350-AS1,1.9774781774493344,1.8854769701096224e-07,7.899841575621235e-06
SILC1,2.461526841504247,1.82061229520908e-07,7.899841575621235e-06
LINC01010,2.2353005493195433,2.144108905124669e-07,7.899841575621235e-06
INTS9-AS1,2.305866321166602,2.0169125200122464e-07,7.899841575621235e-06
LINC02042,2.3981016293798327,2.1968338859040632e-07,7.952159902509622e-06
LINC00486,1.9181549791362495,2.1891955561675762e-07,7.952159902509622e-06
LINC00911,2.775088362791555,2.2233196375395626e-07,7.979247143614208e-06
IL12A-AS1,2.5686956886232735,2.3276582587285693e-07,8.144864190334385e-06
LINC02400,2.713229892516036,2.3187312253507754e-07,8.144864190334385e-06
LINC00251,2.484903841455085,2.3133232146545246e-07,8.144864190334385e-06
MIR548A1HG,1.685443583796087,2.3899403490890094e-07,8.293685558532852e-06
PWRN2,2.3371932904772166,2.4467906583914033e-07,8.421372110315984e-06
FAM245A,2.63019450787211,2.4894496875619817e-07,8.498535965912814e-06
LINC01284,2.437872506081498,2.6995029024076276e-07,8.660110105912611e-06
LINC01934,2.044040304125549,2.6244632942345543e-07,8.660110105912611e-06
LINC01258,2.774832742562781,2.626793517804811e-07,8.660110105912611e-06
DPH6-DT,1.2032901194074939,2.743021300515307e-07,8.660110105912611e-06
LINC01215,2.1928786556130726,2.7171356026385535e-07,8.660110105912611e-06
JAZF1-AS1,1.3987430517617925,2.567980276669223e-07,8.660110105912611e-06
KCNMB2-AS1,1.2011462719738386,2.705742446465488e-07,8.660110105912611e-06
RPL34-DT,1.2901088064448238,2.633547180665792e-07,8.660110105912611e-06
CASC2,1.4487470226011425,2.7255274781818936e-07,8.660110105912611e-06
LINC00243,2.471125511196135,2.6608587826154747e-07,8.660110105912611e-06
LINC01338,2.3035729481951215,2.784370408773905e-07,8.66042321958639e-06
LINC02055,2.47256654986685,2.77146953549788e-07,8.66042321958639e-06
DLEU1,1.2710310304799393,2.975169013837869e-07,9.18583433022442e-06
SLC5A4-AS1,2.586810924675672,3.042599812489268e-07,9.325457381490829e-06
LINC00923,1.5350372753675934,3.095924771455155e-07,9.397363401764062e-06
LINC02763,2.1612006363038136,3.1108204640276365e-07,9.397363401764062e-06
LHFPL3-AS1,2.4455676452847013,3.168445115516972e-07,9.435674496493452e-06
HMGA2-AS1,1.8799783650820536,3.1628284831615206e-07,9.435674496493452e-06
LINC01798,1.8084136253394216,3.561893930693083e-07,9.510694144497875e-06
LINC01727,2.352393589461319,3.8957832647145376e-07,9.510694144497875e-06
SGO1-AS1,1.7564003030946806,3.7588137339049405e-07,9.510694144497875e-06
AOAH-IT1,2.042831915302977,3.822983855358072e-07,9.510694144497875e-06
NTM-AS1,2.762723996138557,3.3826935726438346e-07,9.510694144497875e-06
LINC00446,2.2782618595222965,3.869487273499385e-07,9.510694144497875e-06
LINC02770,2.0856167818012743,3.719306768367809e-07,9.510694144497875e-06
LINC00540,1.6147861033756832,3.8896403982663835e-07,9.510694144497875e-06
LINC01532,2.5444646341071695,3.8249773619783194e-07,9.510694144497875e-06
LINC01876,1.5910713102070098,3.696697077619151e-07,9.510694144497875e-06
LINC01036,2.2382673270789066,3.858697714940131e-07,9.510694144497875e-06
LRRC2-AS1,2.681416285585142,3.3253082004047053e-07,9.510694144497875e-06
LINC02857,2.3819205610588576,3.776728906397205e-07,9.510694144497875e-06
DLGAP1-AS4,2.556758477831878,3.649016360406026e-07,9.510694144497875e-06
MAPK10-AS1,1.8188302409911674,3.354157625092796e-07,9.510694144497875e-06
LINC02505,2.379228965270799,3.360715613803168e-07,9.510694144497875e-06
LINC01277,1.5045910579457458,3.746506513847562e-07,9.510694144497875e-06
LINC01320,2.4442402532700616,3.255818123504402e-07,9.510694144497875e-06
MAMDC2-AS1,1.432015987552562,3.5287110449548944e-07,9.510694144497875e-06
LINC01980,2.791304562174669,3.4126280004751576e-07,9.510694144497875e-06
LINC02241,2.521184436539312,3.75534046650839e-07,9.510694144497875e-06
LINC00907,2.1804693200274157,3.7281413608249586e-07,9.510694144497875e-06
LINC01206,2.6948035168616835,3.8686193060917103e-07,9.510694144497875e-06
FAM87A,2.560092923136597,3.6058588668071414e-07,9.510694144497875e-06
LINC00601,2.2572248136684427,3.70079373927585e-07,9.510694144497875e-06
LINC02720,2.2928101680456567,3.795696889015421e-07,9.510694144497875e-06
LINC01498,2.567915808219483,3.7311080060465386e-07,9.510694144497875e-06
LINC00710,2.6213371216158183,3.4721693302115025e-07,9.510694144497875e-06
CPB2-AS1,2.2685446951753154,3.8365884333238824e-07,9.510694144497875e-06
SPANXA2-OT1,1.6966045039215754,3.732761849938421e-07,9.510694144497875e-06
LINC01122,2.5926393841311146,3.9677779998535766e-07,9.630462324500097e-06
LINC02840,2.336663420621486,4.048480624422215e-07,9.650228672324587e-06
PCAT5,2.5845478733106297,4.0888712659966815e-07,9.650228672324587e-06
CASC6,2.4258771827727776,4.111812638043747e-07,9.650228672324587e-06
LINC00293,2.4281680046026612,4.113815032974758e-07,9.650228672324587e-06
KLRK1-AS1,1.3699780290704826,4.02259129047947e-07,9.650228672324587e-06
LINC01998,2.4679230790541373,4.078166207907168e-07,9.650228672324587e-06
STAU2-AS1,2.5370396278296057,4.1385889374197856e-07,9.654408304569823e-06
CASC8,2.3328694230585065,4.165919573176218e-07,9.664473087164054e-06
LINC01485,2.3649187663455935,4.1920261459231574e-07,9.671603179522713e-06
LINC02858,2.839891856053928,4.2266767031537067e-07,9.698259823247221e-06
LINC01933,1.4491254840195147,4.270239849666249e-07,9.74496583084162e-06
LINC02483,2.3658511695943507,4.3116334586602233e-07,9.767927366460628e-06
LINC02435,2.1960738085506137,4.3268266019568393e-07,9.767927366460628e-06
MIR3681HG,2.245094996012297,4.368116128911887e-07,9.80612741037848e-06
CT69,2.324776654331113,4.3904547586357566e-07,9.80612741037848e-06
FLJ12825,1.8029598858179052,4.422115316043213e-07,9.824583180987011e-06
LINC02405,2.357731095968726,4.5934547360842386e-07,9.835012093745491e-06
LINC01229,2.528901086274315,4.46713220719747e-07,9.835012093745491e-06
ENOX1-AS1,2.300163961665311,4.574781285226074e-07,9.835012093745491e-06
PAUPAR,2.610664980032881,4.625436129437993e-07,9.835012093745491e-06
CFLAR-AS1,2.5242898402910092,4.6235230530544496e-07,9.835012093745491e-06
LINC02147,2.1135060137893182,4.476331608465109e-07,9.835012093745491e-06
LINC02801,2.5971826090398036,4.546187702386179e-07,9.835012093745491e-06
LINC00320,2.632466961324412,4.637609894169105e-07,9.835012093745491e-06
HCG25,1.1199997760576068,4.6112307446977694e-07,9.835012093745491e-06
DSCAS,1.5599836322573355,4.6724531148071263e-07,9.859110868881972e-06
SOX2-OT,1.2551231235707947,4.819691220421723e-07,9.913793892498873e-06
GHET1,2.350384987743135,4.847722040760796e-07,9.913793892498873e-06
TSBP1-AS1,1.6648528813729095,4.846834032240728e-07,9.913793892498873e-06
LINC00668,2.9869786805713887,4.936894777377859e-07,9.913793892498873e-06
LNCAROD,2.2645580572241077,4.900385625511225e-07,9.913793892498873e-06
PLAC4,2.5765897646757976,4.871686847977792e-07,9.913793892498873e-06
LINC01811,2.4665716085821088,4.958077440878218e-07,9.913793892498873e-06
LINC01781,2.4921393165130885,4.923967311341679e-07,9.913793892498873e-06
EPHA1-AS1,2.344903416459802,4.826769346883651e-07,9.913793892498873e-06
LINC01630,2.6085364523492065,4.802783607440262e-07,9.913793892498873e-06
PRMT5-AS1,2.641952478916752,4.777862621257871e-07,9.913793892498873e-06
GABRG3-AS1,2.2489653332118706,5.006056326595016e-07,9.962289343778423e-06
LINC01331,2.1848509202769124,5.067794053606358e-07,1.0037578882591084e-05
LINC01808,2.144452819581119,5.122766093488158e-07,1.0098823862233228e-05
LINC00867,2.404976734620443,5.278579019912654e-07,1.0179624022668101e-05
LINC00494,2.7099825339831614,5.316527271293881e-07,1.0179624022668101e-05
LINC02826,2.5100787264969955,5.202649575680087e-07,1.0179624022668101e-05
MACROD2-IT1,1.2662205168761802,5.333066328950371e-07,1.0179624022668101e-05
LINC01191,1.9290410746636077,5.264156227523678e-07,1.0179624022668101e-05
LINC01187,2.664320291855145,5.218571639533403e-07,1.0179624022668101e-05
RALY-AS1,1.2870717904240134,5.357696854035843e-07,1.0179624022668101e-05
MCPH1-AS1,1.86119925452551,5.339933639140923e-07,1.0179624022668101e-05
LINC00511,2.532741086682183,5.38388873960207e-07,1.0183310278193284e-05
SMG7-AS1,2.030931101423001,5.443658795421329e-07,1.0250189812544466e-05
LINC02099,2.5735971217281337,5.630045052059047e-07,1.0524124228747882e-05
LINC00239,2.9131408376421675,5.665634209048825e-07,1.0524124228747882e-05
LINC02105,2.498043067551579,5.689393188677707e-07,1.0524124228747882e-05
LINC01572,1.9999162445558125,5.647809008238253e-07,1.0524124228747882e-05
LINC02488,2.4398580064334854,5.734749608463446e-07,1.0561497195586847e-05
AFAP1-AS1,2.4835885357960477,5.769390281592661e-07,1.0578895105854838e-05
LINC01031,1.7337507001453516,5.83070288001346e-07,1.0644835388337617e-05
SIRPG-AS1,2.4641374692719746,5.923774142558159e-07,1.0767934036624116e-05
HOXA11-AS,2.1826117527662108,6.08294619141258e-07,1.0777337999047015e-05
SNHG27,2.3423921971533863,6.038559439625324e-07,1.0777337999047015e-05
LINC02111,2.653706617858521,6.068412948238515e-07,1.0777337999047015e-05
MCHR2-AS1,2.2519372460544655,6.043165318915376e-07,1.0777337999047015e-05
MIR3976HG,2.5423157522249245,6.042568988108846e-07,1.0777337999047015e-05
LINC02542,1.683317282687922,6.061074149438622e-07,1.0777337999047015e-05
LINC02625,2.6738430658808974,6.153343045887499e-07,1.085625523095866e-05
LINC00408,2.770726518799737,6.213522577654779e-07,1.0916561214883856e-05
LINC00536,2.4928090398459024,6.334465992095372e-07,1.108267612533686e-05
LINC02466,2.241771382613734,6.367743218722385e-07,1.1094669616354896e-05
ADGRL3-AS1,2.149747119137329,6.523824990577282e-07,1.1273062195651854e-05
FRY-AS1,2.3194310485726635,6.505425001604988e-07,1.1273062195651854e-05
LINC00477,2.801823815300964,6.586940002498462e-07,1.1335475848561903e-05
EDNRB-AS1,2.2689057317752095,6.638480215317069e-07,1.1377542213925048e-05
LINC01043,2.695875025996453,6.673315401772996e-07,1.1390752590262117e-05
LINC02813,2.481098467892959,6.762889013308251e-07,1.1496911322624026e-05
LINC00943,2.6061409854613515,6.898850465065224e-07,1.167124064283525e-05
LINC01094,1.5128392524109735,6.921026244501018e-07,1.167124064283525e-05
LINC01924,2.188636132679801,6.997994890621635e-07,1.1753832218288099e-05
CCAT2,1.3747099175161472,7.032675965534825e-07,1.1765022461864835e-05
LINC02442,2.6930792847347096,7.143251363865886e-07,1.1902584316219386e-05
LINC02669,2.315731828808165,7.287573901741105e-07,1.2057868122061245e-05
MIR4307HG,2.07806909547022,7.293875929991799e-07,1.2057868122061245e-05
LINC01400,2.470399808957701,7.377651850489194e-07,1.2148533380472207e-05
LINGO1-AS2,2.6419524779825907,7.44502957795704e-07,1.221159343665688e-05
LINC02764,2.5611643026073114,7.62678021020171e-07,1.231890652828803e-05
LINC01362,2.2740550673947646,7.643241478936017e-07,1.231890652828803e-05
LINC02223,2.4273249451915633,7.657143614868244e-07,1.231890652828803e-05
ZNF516-DT,1.9950787837828903,7.602709843375322e-07,1.231890652828803e-05
ERLNC1,2.206508768914525,7.718623199963558e-07,1.2370419395666787e-05
RFPL3S,1.7588202462009876,7.903352289396086e-07,1.2618317970788656e-05
LINC02855,2.4720274771459865,7.979569539934174e-07,1.2691747158402879e-05
FLJ40194,2.647758100773577,8.022654627196353e-07,1.2712123313055655e-05
LINC02540,2.4203947090923825,8.06668540310668e-07,1.2730896301197246e-05
LINC02732,2.4892335853468173,8.095140062918945e-07,1.2730896301197246e-05
NBAT1,1.7889562021105874,8.128222212354694e-07,1.2735225772267671e-05
TARID,1.6586515421905688,8.183414291994981e-07,1.2741069550698085e-05
LINC02101,2.3105276985933254,8.192638196447924e-07,1.2741069550698085e-05
LINC01608,2.168788685439521,8.437835647331853e-07,1.2994798551245341e-05
LINC01305,2.479327842439279,8.448630637032575e-07,1.2994798551245341e-05
NSMCE1-DT,1.909696031534557,8.44451789621997e-07,1.2994798551245341e-05
NFIA-AS2,1.6310183171254244,8.480997882513036e-07,1.2996974492216146e-05
LINC01255,2.529775159866593,8.601042969312562e-07,1.303818751918536e-05
LINC01450,2.646239837393811,8.573828398316127e-07,1.303818751918536e-05
NCKAP5-AS2,2.315170728329582,8.589739300889039e-07,1.303818751918536e-05
LINC01794,1.9619684527453365,8.687601256682959e-07,1.310621404094398e-05
LINC00158,1.845992056380595,8.708344171048751e-07,1.310621404094398e-05
LINC00343,2.276254907744171,8.802754969456112e-07,1.3200988613123647e-05
MFF-DT,1.6337998357953,8.990966563551346e-07,1.343525572966267e-05
LINC01142,2.080422118219789,9.050375929070887e-07,1.3476073945449877e-05
LINC01912,1.9741489094373934,9.097973138822254e-07,1.3499077459333797e-05
POT1-AS1,1.63307989945023,9.30188227372075e-07,1.3668001232844732e-05
PTPRG-AS1,2.3912355568514037,9.309474523919012e-07,1.3668001232844732e-05
LINC01890,2.8987855453917453,9.291827655712083e-07,1.3668001232844732e-05
LRIG2-DT,1.6908465866624018,9.406857149276651e-07,1.3762854763000925e-05
LINC02647,2.2131091801741927,9.503072704720202e-07,1.3855348016361157e-05
SLC39A12-AS1,2.881326166803069,9.549565899014975e-07,1.3874957512098228e-05
NGF-AS1,1.7402032824023554,9.641145780906494e-07,1.3959714184147024e-05
DLG1-AS1,2.2438283625823305,9.805523470009667e-07,1.4004555459377751e-05
PKIA-AS1,2.2704730177254397,9.718537173343678e-07,1.4004555459377751e-05
PRKAR2B-AS1,2.548334097553617,9.796332511746124e-07,1.4004555459377751e-05
ELAVL4-AS1,2.2828034006868627,9.758317548130403e-07,1.4004555459377751e-05
NCF4-AS1,3.051343413711474,9.842510081157674e-07,1.4009728756196975e-05
FAM201A,2.632907339042075,9.926855782980766e-07,1.4068841293654312e-05
RGPD4-AS1,2.5834002963967104,9.951049926685713e-07,1.4068841293654312e-05
LINC02389,2.558001256834292,1.0039017219202317e-06,1.4145581645446485e-05
ADD3-AS1,1.7689805593391776,1.0080859234329418e-06,1.415703275081914e-05
LINC02470,2.394024965694498,1.026112098921128e-06,1.4331878180916155e-05
CCDC26,2.2155805488478153,1.0273625464290933e-06,1.4331878180916155e-05
LINC00460,2.493911083509425,1.0322575339765306e-06,1.4352481407839244e-05
PLCE1-AS2,2.4386075125006257,1.0362685773046174e-06,1.4360698865023394e-05
STARD4-AS1,2.2752780014984393,1.0561364830697161e-06,1.4540056040687666e-05
LINC02603,2.454502563345667,1.0537690969514021e-06,1.4540056040687666e-05
LINC02872,1.810044322805664,1.0610899716434715e-06,1.4560512388663192e-05
LINC01168,2.6660066684576953,1.0645757563944718e-06,1.4560760915636441e-05
B3GALT1-AS1,2.438394016941249,1.0757841312389985e-06,1.4666290802183618e-05
SEPTIN4-AS1,1.7833581615281724,1.0920434560889602e-06,1.4839774990671663e-05
LINC02529,2.7059829307548053,1.0978987778083737e-06,1.4871216025862455e-05
CEP250-AS1,1.370406573308769,1.1124226268289342e-06,1.4905515350140318e-05
LCMT1-AS2,2.8835187890440017,1.1146301071550512e-06,1.4905515350140318e-05
KC6,2.1965034812648687,1.1085901232535383e-06,1.4905515350140318e-05
METTL14-DT,1.961118679279967,1.1069895125784098e-06,1.4905515350140318e-05
CXXC4-AS1,1.8118774806856852,1.1232113127686047e-06,1.490690903396508e-05
LINC01307,2.3159199857882156,1.125255325399469e-06,1.490690903396508e-05
LINC02348,1.5996209815445395,1.1253846543860277e-06,1.490690903396508e-05
HIPK1-AS1,1.5236325120120202,1.1366563674376766e-06,1.5008868197706933e-05
LINC00466,2.244047357581365,1.1408609460319812e-06,1.5017163361718772e-05
LINC00200,2.2404202241338464,1.1465842423139798e-06,1.5045335104613755e-05
LINC02211,2.2717154513152624,1.1602341444366477e-06,1.5095739272856162e-05
LINC01708,1.8643449004307562,1.161210713296628e-06,1.5095739272856162e-05
LINC01414,2.35660605646274,1.1606212403052249e-06,1.5095739272856162e-05
LINC01911,2.130733437534602,1.1732717297115726e-06,1.5205456768700289e-05
SHROOM3-AS1,2.3672668658467484,1.199376802293246e-06,1.5455446750465357e-05
LINC02756,2.418870927055824,1.2036034978333346e-06,1.5455446750465357e-05
LINC00393,2.4793514104932735,1.2014009350438722e-06,1.5455446750465357e-05
LINC02532,2.5986984995384175,1.2103000864247396e-06,1.5494055069809394e-05
LINC00616,2.044337598407163,1.2144719655623981e-06,1.550020602856082e-05
LINC00636,2.2087676330081383,1.2367048928345916e-06,1.5736132863674093e-05
SPINT1-AS1,2.5123171982294075,1.252142921717491e-06,1.5884435432905572e-05
LINC01709,2.4762479439484704,1.2612342749865119e-06,1.5951574459844467e-05
SAMMSON,2.3015199159859336,1.2737170103823323e-06,1.606107425404028e-05
LINC01098,2.502172641103887,1.2893117627990794e-06,1.6064748047457965e-05
LEF1-AS1,2.4053441028799387,1.284255508925833e-06,1.6064748047457965e-05
MIR548XHG,2.3749050107300023,1.2831086385390975e-06,1.6064748047457965e-05
OTX2-AS1,3.0049232511515314,1.2867363400564312e-06,1.6064748047457965e-05
LINC02680,1.3303996508597096,1.3161275729971895e-06,1.612764836977975e-05
DLX6-AS1,2.4922957470950706,1.3250476712308657e-06,1.612764836977975e-05
LINC01356,2.3705157980361764,1.3188023494847808e-06,1.612764836977975e-05
LINC00837,2.7813597132164474,1.3106288299441752e-06,1.612764836977975e-05
LINC00929,2.7305539904425866,1.3239244172240939e-06,1.612764836977975e-05
TNS1-AS1,1.9431220137489178,1.3250866129016464e-06,1.612764836977975e-05
LINC01213,2.1846713353333147,1.305058648810478e-06,1.612764836977975e-05
GRM5-AS1,2.5530187506014927,1.3131026158265022e-06,1.612764836977975e-05
LINC01571,2.695145418064937,1.335266084237913e-06,1.619500212561346e-05
LINC00588,2.0963737682963504,1.3383343028311194e-06,1.619500212561346e-05
LINC00507,2.5943288942010585,1.3484199206641923e-06,1.6223539389309293e-05
LINC02156,2.440167412878808,1.3452745887576045e-06,1.6223539389309293e-05
LINC02112,2.209366778677637,1.358666915783551e-06,1.6300121083928945e-05
LINC02336,2.4506450878273687,1.3641256498014712e-06,1.6318984625402786e-05
LINC01387,2.409506392513694,1.373713786556095e-06,1.638700053905978e-05
LINC01920,1.976635600644451,1.3879091708214923e-06,1.647363150368242e-05
MYO18B-AS1,2.7433761602591886,1.3888224701842287e-06,1.647363150368242e-05
LINC01817,2.79349895032386,1.4135917753961124e-06,1.6720202436305003e-05
POU6F2-AS1,1.9301317824020865,1.4293657735627702e-06,1.6765103025670592e-05
LINC01121,2.310387141958117,1.42741458289867e-06,1.6765103025670592e-05
LINC01435,2.4563483866621993,1.4280683861249446e-06,1.6765103025670592e-05
LINC02275,2.5215950122045205,1.4364416891781864e-06,1.6801166163953213e-05
LINC01885,2.452637513906355,1.446210360807216e-06,1.6868436958415277e-05
LINC00452,2.31033098791522,1.4522110401480318e-06,1.6891507361721844e-05
SATB1-AS1,1.5926629745192387,1.4566340477844543e-06,1.6896150184107523e-05
SIRLNT,2.432029409575129,1.466111122593385e-06,1.691263902134512e-05
VCAN-AS1,2.592370449685634,1.4628321380839925e-06,1.691263902134512e-05
